Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
1,Chris Boswell,6.0,6.0,100.0,57,0.0,1.0,2.0,0.0,3.0,0,0,1,24.0,24.0,72.7%,41.1,11,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,cincinnati_bengals
21,Cade York,1.0,1.0,100.0,21,0.0,1.0,0.0,0.0,0.0,4,5,1,7.0,7.0,2.9%,25.7,15,2021,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
10,Brandon Aubrey,2.0,2.0,100.0,57,0.0,0.0,1.0,0.0,1.0,1,1,1,9.0,9.0,96.5%,27.7,9,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
3,Blake Grupe,3.0,3.0,100.0,51,0.0,1.0,1.0,0.0,1.0,1,1,1,12.0,12.0,3.2%,30.6,9,2021,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,tennessee_titans
11,Jason Sanders,2.0,3.0,66.7,52,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,45.6%,21.94,1,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
1,Tyler Bass,3.0,3.0,100.0,61,0.0,0.0,0.0,2.0,1.0,1,2,1,14.0,14.0,60.9%,31.9,9,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
5,Evan Mcpherson,4.0,4.0,100.0,53,0.0,1.0,1.0,1.0,1.0,1,2,1,16.0,16.0,44.5%,34.1,2,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,chicago_bears
20,Jake Bates,2.0,2.0,100.0,32,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,92.5%,27.1,1,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,san_francisco_49ers
26,Jason Myers,1.0,1.0,100.0,38,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,9.1%,23.5,8,2021,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
17,Chad Ryland,2.0,2.0,100.0,40,0.0,0.0,1.0,1.0,0.0,1,1,1,8.0,8.0,3.7%,27.0,6,2021,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
9,Jason Sanders,2.0,2.0,100.0,51,0.0,1.0,0.0,0.0,1.0,4,4,1,12.0,12.0,45.6%,29.9,12,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
12,Matt Gay,2.0,2.0,100.0,37,0.0,0.0,2.0,0.0,0.0,4,4,1,10.0,10.0,16.3%,28.4,5,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,new_orleans_saints
24,Jason Sanders,1.0,2.0,50.0,23,0.0,1.0,0.0,0.0,0.0,0,0,1,3.0,3.0,45.6%,13.1,3,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,las_vegas_raiders
19,Blake Grupe,1.0,1.0,100.0,26,0.0,1.0,0.0,0.0,0.0,5,6,1,8.0,8.0,3.2%,26.4,2,2021,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,carolina_panthers
21,Tyler Bass,1.0,2.0,50.0,50,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,60.9%,15.1,4,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
2,Matt Gay,3.0,3.0,100.0,56,0.0,0.0,0.0,2.0,1.0,1,1,1,14.0,14.0,16.3%,31.9,11,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
12,Greg Zuerlein,3.0,4.0,75.0,40,0.0,1.0,1.0,1.0,0.0,0,0,1,10.0,10.0,1.3%,24.4,4,2021,,,,,,,,,,,,,,,,,,,,
26,Tyler Bass,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,60.9%,3.7,13,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,tampa_bay_buccaneers
22,Nick Folk,1.0,2.0,50.0,27,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,1.0%,14.5,10,2021,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,houston_texans
11,Harrison Butker,2.0,2.0,100.0,44,0.0,1.0,0.0,1.0,0.0,3,3,1,10.0,10.0,69.5%,28.5,16,2021,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,cincinnati_bengals
25,Riley Patterson,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,1.0%,2.1,9,2021,10,K,ACT,71,195,4,Memphis,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,new_england_patriots
22,Jake Moody,1.0,1.0,100.0,48,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,12.5%,24.2,12,2021,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,seattle_seahawks
32,Greg Zuerlein,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.3%,0.7,1,2021,,,,,,,,,,,,,,,,,,,,
10,Chase Mclaughlin,2.0,2.0,100.0,52,0.0,1.0,0.0,0.0,1.0,3,4,1,11.0,11.0,70.7%,29.2,4,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
24,Joey Slye,1.0,2.0,50.0,38,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,2.2%,13.7,5,2021,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
12,Nick Folk,2.0,2.0,100.0,46,0.0,0.0,1.0,1.0,0.0,0,0,1,7.0,7.0,1.0%,26.3,14,2021,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,pittsburgh_steelers
25,Evan Mcpherson,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,44.5%,2.3,7,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,new_york_jets
5,Will Reichard,2.0,2.0,100.0,58,0.0,0.0,1.0,0.0,1.0,4,4,1,12.0,12.0,12.6%,29.8,3,2021,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,
18,Cairo Santos,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,15.5%,25.6,4,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
32,Cairo Santos,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,15.5%,0.7,8,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
2,Ka'Imi Fairbairn,4.0,4.0,100.0,59,0.0,0.0,0.0,1.0,3.0,1,1,1,20.0,20.0,65.1%,36.8,2,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,cleveland_browns
22,Eddy Pineiro,1.0,1.0,100.0,29,0.0,1.0,0.0,0.0,0.0,3,4,1,6.0,6.0,1.1%,25.0,16,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,new_orleans_saints
10,Brandon Aubrey,3.0,3.0,100.0,50,0.0,0.0,1.0,1.0,1.0,0,0,1,12.0,12.0,96.5%,30.5,6,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
19,Graham Gano,2.0,2.0,100.0,50,0.0,1.0,0.0,0.0,1.0,0,0,1,8.0,8.0,2.6%,27.1,1,2021,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,denver_broncos
4,Ka'Imi Fairbairn,3.0,3.0,100.0,59,0.0,0.0,0.0,1.0,2.0,2,2,1,16.0,16.0,65.1%,33.3,5,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,new_england_patriots
5,Ka'Imi Fairbairn,3.0,3.0,100.0,51,0.0,0.0,0.0,0.0,3.0,2,2,1,17.0,17.0,65.1%,34.0,1,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,
11,Ka'Imi Fairbairn,2.0,2.0,100.0,44,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,65.1%,27.8,15,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,
12,Chris Boswell,2.0,3.0,66.7,38,0.0,0.0,2.0,0.0,0.0,2,2,1,8.0,8.0,72.7%,20.54,3,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,cincinnati_bengals
19,Brandon Aubrey,1.0,2.0,50.0,64,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,96.5%,15.1,11,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,kansas_city_chiefs
1,Jason Sanders,5.0,5.0,100.0,54,0.0,0.0,2.0,2.0,1.0,2,2,1,21.0,21.0,45.6%,38.2,16,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,tennessee_titans
8,Matt Prater,2.0,2.0,100.0,45,0.0,0.0,0.0,2.0,0.0,1,1,1,9.0,9.0,0.8%,27.7,3,2021,5,K,ACT,70,195,18,UCF,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
22,Cam Little,1.0,1.0,100.0,53,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,4.6%,25.6,1,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,houston_texans
7,Parker Romo,3.0,3.0,100.0,40,0.0,2.0,0.0,1.0,0.0,3,3,1,13.0,13.0,1.2%,31.4,12,2021,11,K,ACT,72,180,1,Virginia Tech,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,arizona_cardinals
24,Evan Mcpherson,1.0,1.0,100.0,51,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,44.5%,24.9,1,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
32,Andre Szmyt,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0%,0.0,12,2021,38,K,ACT,0,200,1,Syracuse,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,baltimore_ravens
2,Wil Lutz,4.0,4.0,100.0,52,0.0,0.0,2.0,1.0,1.0,3,3,1,18.0,18.0,34.5%,35.4,7,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
3,Cameron Dicker,3.0,3.0,100.0,52,0.0,0.0,0.0,1.0,2.0,2,2,1,16.0,16.0,91.8%,33.3,12,2021,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
25,Cairo Santos,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,3.0,15.5%,22.8,10,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,baltimore_ravens
9,Ka'Imi Fairbairn,2.0,2.0,100.0,33,0.0,1.0,1.0,0.0,0.0,4,4,1,10.0,10.0,65.1%,28.5,11,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,new_york_jets
7,Cairo Santos,3.0,3.0,100.0,50,0.0,1.0,0.0,1.0,1.0,1,1,1,13.0,13.0,15.5%,31.3,1,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,los_angeles_rams
18,Jake Bates,1.0,1.0,100.0,27,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,92.5%,25.0,9,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,pittsburgh_steelers
9,Joshua Karty,1.0,1.0,100.0,22,0.0,1.0,0.0,0.0,0.0,5,6,1,8.0,8.0,12.6%,26.4,14,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
4,Daniel Carlson,5.0,5.0,100.0,47,0.0,2.0,2.0,1.0,0.0,0,0,1,16.0,16.0,15.3%,34.9,7,2021,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
18,Chris Boswell,1.0,1.0,100.0,51,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,72.7%,25.6,16,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
1,Chad Ryland,5.0,6.0,83.3,40,0.0,2.0,2.0,1.0,0.0,1,1,1,17.0,17.0,3.7%,32.46,13,2021,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,los_angeles_rams
21,Matt Gay,2.0,2.0,100.0,29,0.0,2.0,0.0,0.0,0.0,0,0,1,6.0,6.0,16.3%,25.8,12,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
3,Chris Boswell,4.0,4.0,100.0,31,0.0,3.0,1.0,0.0,0.0,2,2,1,14.0,14.0,72.7%,32.9,8,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
22,Younghoe Koo,1.0,2.0,50.0,39,0.0,0.0,1.0,0.0,0.0,4,4,1,7.0,7.0,21.9%,15.8,8,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
4,Will Reichard,3.0,3.0,100.0,52,0.0,0.0,1.0,1.0,1.0,3,3,1,15.0,15.0,12.6%,32.6,15,2021,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,los_angeles_rams
5,Matthew Wright,3.0,3.0,100.0,41,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,2.1%,31.3,6,2021,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,minnesota_vikings
13,Jake Bates,1.0,1.0,100.0,44,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,8.0,92.5%,26.3,7,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,los_angeles_rams
30,Jake Elliott,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,60.8%,0.9,3,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,dallas_cowboys
4,Daniel Carlson,4.0,4.0,100.0,53,0.0,1.0,2.0,0.0,1.0,1,1,1,15.0,15.0,15.3%,33.4,12,2021,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,washington_commanders
21,Matt Prater,2.0,2.0,100.0,31,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,0.8%,27.1,1,2021,5,K,ACT,70,195,18,UCF,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
15,Eddy Pineiro,2.0,2.0,100.0,40,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,1.1%,27.8,6,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,minnesota_vikings
21,Chris Boswell,1.0,1.0,100.0,41,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,72.7%,24.9,5,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
3,Chase Mclaughlin,2.0,2.0,100.0,34,0.0,1.0,1.0,0.0,0.0,6,6,1,12.0,12.0,70.7%,29.9,17,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
31,Harrison Mevis,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.4%,0.0,5,2021,"",K,ACT,0,243,1,Missouri,NYJ,new_york_jets,new_york_jets,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,atlanta_falcons
10,Brayden Narveson,3.0,4.0,75.0,46,0.0,0.0,1.0,2.0,0.0,1,1,1,12.0,12.0,0.7%,25.7,2,2021,1,K,ACT,72,190,1,NC State,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
3,Cam Little,4.0,4.0,100.0,43,0.0,2.0,0.0,2.0,0.0,1,1,1,15.0,15.0,4.6%,33.5,15,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,new_york_jets
15,Matthew Wright,2.0,2.0,100.0,39,0.0,1.0,1.0,0.0,0.0,1,1,1,7.0,7.0,2.1%,26.4,17,2021,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,tampa_bay_buccaneers
16,Cameron Dicker,2.0,2.0,100.0,46,0.0,1.0,0.0,1.0,0.0,2,3,1,9.0,9.0,91.8%,27.8,8,2021,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,new_england_patriots
12,Jason Myers,2.0,2.0,100.0,54,0.0,0.0,0.0,1.0,1.0,2,3,1,11.0,11.0,9.1%,29.1,13,2021,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
11,Greg Joseph,3.0,3.0,100.0,38,0.0,1.0,2.0,0.0,0.0,2,2,1,11.0,11.0,0.7%,29.9,5,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,arizona_cardinals
12,Daniel Carlson,2.0,2.0,100.0,54,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,15.3%,28.4,8,2021,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
6,Jake Bates,1.0,1.0,100.0,51,0.0,0.0,0.0,0.0,1.0,7,7,1,12.0,12.0,92.5%,29.1,8,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,philadelphia_eagles
1,Younghoe Koo,3.0,5.0,60.0,54,0.0,0.0,0.0,1.0,2.0,3,3,1,17.0,17.0,21.9%,26.4,5,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
13,Daniel Carlson,2.0,2.0,100.0,52,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,15.3%,28.4,4,2021,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,los_angeles_chargers
23,Brandon Aubrey,1.0,1.0,100.0,29,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,96.5%,25.0,8,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,denver_broncos
7,Wil Lutz,2.0,2.0,100.0,51,0.0,0.0,0.0,1.0,1.0,4,4,1,13.0,13.0,34.5%,30.5,5,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,pittsburgh_steelers
12,Wil Lutz,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,5,5,1,9.0,9.0,34.5%,27.0,11,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
21,Jason Sanders,1.0,2.0,50.0,33,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,45.6%,13.7,7,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,buffalo_bills
13,Evan Mcpherson,2.0,4.0,50.0,27,0.0,2.0,0.0,0.0,0.0,3,3,1,9.0,9.0,44.5%,18.3,11,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
29,Jason Myers,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,9.1%,2.3,4,2021,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
17,Justin Tucker,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,12.5%,25.6,12,2021,,,,,,,,,,,,,,,,,,,,
12,Greg Joseph,2.0,3.0,66.7,41,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,0.7%,21.34,15,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,tennessee_titans
