Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
22,Cam Little,1.0,1.0,100.0,53,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,4.6%,25.6,1,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
20,Harrison Butker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,69.5%,2.8,7,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
10,Brandon Aubrey,3.0,3.0,100.0,50,0.0,0.0,1.0,1.0,1.0,0,0,1,12.0,12.0,96.5%,30.5,6,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
19,Blake Grupe,1.0,1.0,100.0,26,0.0,1.0,0.0,0.0,0.0,5,6,1,8.0,8.0,3.2%,26.4,2,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,
11,Eddy Pineiro,3.0,5.0,60.0,47,0.0,2.0,0.0,1.0,0.0,2,2,1,12.0,12.0,1.1%,23.1,13,2023,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,new_orleans_saints
6,Ka'Imi Fairbairn,3.0,3.0,100.0,53,0.0,1.0,1.0,0.0,1.0,2,2,1,13.0,13.0,65.1%,31.3,13,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,new_york_jets
7,Brandon Mcmanus,3.0,3.0,100.0,46,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,7.8%,31.3,13,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,new_york_giants
19,Blake Grupe,1.0,1.0,100.0,35,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,3.2%,23.5,7,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,
21,Tyler Bass,1.0,2.0,50.0,43,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,8.0,60.9%,16.5,2,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
14,Matt Gay,2.0,2.0,100.0,27,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,16.3%,27.2,10,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,new_york_giants
7,Cairo Santos,3.0,3.0,100.0,50,0.0,1.0,0.0,1.0,1.0,1,1,1,13.0,13.0,15.5%,31.3,1,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,green_bay_packers
4,Justin Tucker,3.0,3.0,100.0,45,0.0,0.0,2.0,1.0,0.0,3,3,1,13.0,13.0,12.5%,31.2,6,2023,,,,,,,,,,,,,,,,,,,,
22,Jake Moody,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,2,2,1,5.0,5.0,12.5%,24.2,11,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
30,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,10,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
30,Jake Elliott,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,60.8%,0.9,3,2023,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
9,Jason Myers,3.0,3.0,100.0,44,0.0,0.0,2.0,1.0,0.0,2,2,1,12.0,12.0,9.1%,30.5,2,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
9,Justin Tucker,1.0,1.0,100.0,52,0.0,0.0,0.0,0.0,1.0,4,4,1,9.0,9.0,12.5%,27.0,17,2023,,,,,,,,,,,,,,,,,,,,
3,Cameron Dicker,3.0,3.0,100.0,52,0.0,0.0,0.0,1.0,2.0,2,2,1,16.0,16.0,91.8%,33.3,12,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,baltimore_ravens
17,Daniel Carlson,2.0,2.0,100.0,27,0.0,2.0,0.0,0.0,0.0,1,1,1,7.0,7.0,15.3%,26.5,11,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
4,Joey Slye,4.0,4.0,100.0,37,0.0,1.0,3.0,0.0,0.0,1,1,1,13.0,13.0,2.2%,32.0,10,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,jacksonville_jaguars
15,Jake Moody,2.0,2.0,100.0,53,0.0,0.0,0.0,1.0,1.0,0,0,1,9.0,9.0,12.5%,27.7,15,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,baltimore_ravens
14,Nick Folk,2.0,2.0,100.0,43,0.0,0.0,1.0,1.0,0.0,1,1,1,8.0,8.0,1.0%,27.0,11,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
25,Blake Grupe,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,3.2%,1.8,14,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,
1,Austin Seibert,7.0,7.0,100.0,45,0.0,4.0,2.0,1.0,0.0,0,0,1,22.0,22.0,0.7%,40.7,2,2023,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
29,Joshua Karty,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,12.6%,2.1,13,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,baltimore_ravens
23,Dustin Hopkins,1.0,1.0,100.0,34,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,2.3%,23.5,12,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,los_angeles_rams
14,Younghoe Koo,3.0,3.0,100.0,39,0.0,1.0,2.0,0.0,0.0,1,1,1,10.0,10.0,21.9%,29.2,2,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
31,Matt Prater,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,0.8%,1.4,4,2023,5,K,ACT,70,195,18,UCF,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,san_francisco_49ers
29,Wil Lutz,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,34.5%,2.8,8,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
6,Spencer Shrader,3.0,3.0,100.0,41,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,1.9%,31.3,12,2023,3,K,ACT,0,201,2,Notre Dame,IND,indianapolis_colts,indianapolis_colts,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700,2008,
17,Justin Tucker,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,12.5%,25.6,12,2023,,,,,,,,,,,,,,,,,,,,
24,Nick Folk,1.0,1.0,100.0,41,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,1.0%,24.9,2,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
11,Will Reichard,3.0,3.0,100.0,39,0.0,2.0,1.0,0.0,0.0,2,2,1,11.0,11.0,12.6%,30.0,2,2023,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,philadelphia_eagles
4,Jason Myers,3.0,3.0,100.0,36,0.0,1.0,2.0,0.0,0.0,3,3,1,12.0,12.0,9.1%,30.6,14,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
8,Cam Little,2.0,2.0,100.0,48,0.0,0.0,0.0,2.0,0.0,2,2,1,10.0,10.0,4.6%,28.4,17,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,tennessee_titans
18,Justin Tucker,1.0,3.0,33.3,54,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,12.5%,11.96,11,2023,,,,,,,,,,,,,,,,,,,,
28,Brayden Narveson,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,0.7%,1.6,16,2023,1,K,ACT,72,190,1,NC State,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
30,Harrison Butker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,69.5%,0.0,12,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,green_bay_packers
1,Anders Carlson,3.0,3.0,100.0,50,0.0,0.0,0.0,2.0,1.0,3,3,1,16.0,16.0,1.0%,33.3,8,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
29,Joshua Karty,1.0,1.0,100.0,29,0.0,1.0,0.0,0.0,0.0,1,1,1,4.0,4.0,12.6%,23.6,2,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,san_francisco_49ers
5,Will Reichard,3.0,3.0,100.0,57,0.0,0.0,0.0,2.0,1.0,2,2,1,15.0,15.0,12.6%,32.6,7,2023,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,
28,Jason Sanders,1.0,1.0,100.0,34,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,45.6%,23.5,2,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
19,Brandon Aubrey,1.0,2.0,50.0,64,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,96.5%,15.1,11,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
26,Justin Tucker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,12.5%,3.5,15,2023,,,,,,,,,,,,,,,,,,,,
31,Younghoe Koo,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,21.9%,0.0,12,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
17,Cade York,1.0,2.0,50.0,22,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,2.9%,15.2,17,2023,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
10,Jason Sanders,2.0,2.0,100.0,53,0.0,1.0,0.0,0.0,1.0,3,3,1,11.0,11.0,45.6%,29.2,8,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,kansas_city_chiefs
21,Younghoe Koo,1.0,4.0,25.0,27,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,21.9%,9.9,10,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,arizona_cardinals
31,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,10,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,dallas_cowboys
9,Jason Sanders,2.0,2.0,100.0,51,0.0,1.0,0.0,0.0,1.0,4,4,1,12.0,12.0,45.6%,29.9,12,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
8,Justin Tucker,2.0,2.0,100.0,56,0.0,1.0,0.0,0.0,1.0,5,5,1,13.0,13.0,12.5%,30.6,5,2023,,,,,,,,,,,,,,,,,,,,
31,Andre Szmyt,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0%,0.0,14,2023,38,K,ACT,0,200,1,Syracuse,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,
22,Younghoe Koo,1.0,2.0,50.0,39,0.0,0.0,1.0,0.0,0.0,4,4,1,7.0,7.0,21.9%,15.8,8,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,minnesota_vikings
19,Wil Lutz,1.0,1.0,100.0,30,0.0,0.0,1.0,0.0,0.0,3,3,1,6.0,6.0,34.5%,24.9,17,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,las_vegas_raiders
11,Ka'Imi Fairbairn,2.0,2.0,100.0,44,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,65.1%,27.8,15,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,cleveland_browns
64,Dustin Hopkins,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,2.3%,0.4,11,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,denver_broncos
1,Wil Lutz,5.0,5.0,100.0,54,0.0,0.0,2.0,1.0,2.0,2,2,1,22.0,22.0,34.5%,38.9,12,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,houston_texans
10,Brandon Aubrey,2.0,4.0,50.0,48,0.0,0.0,0.0,2.0,0.0,4,4,1,12.0,12.0,96.5%,20.2,12,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
25,Cairo Santos,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,3.0,15.5%,22.8,10,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,detroit_lions
14,Jason Myers,2.0,3.0,66.7,48,0.0,0.0,0.0,2.0,0.0,2,2,1,10.0,10.0,9.1%,21.94,5,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
27,Greg Zuerlein,1.0,2.0,50.0,29,0.0,1.0,0.0,0.0,0.0,1,2,1,4.0,4.0,1.3%,13.8,8,2023,,,,,,,,,,,,,,,,,,,,
13,Jason Myers,2.0,2.0,100.0,50,0.0,1.0,0.0,0.0,1.0,0,0,1,8.0,8.0,9.1%,27.1,17,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
5,Harrison Butker,4.0,5.0,80.0,38,0.0,2.0,2.0,0.0,0.0,2,2,1,14.0,14.0,69.5%,29.0,5,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
23,Matt Gay,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,16.3%,2.1,3,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,buffalo_bills
11,Chad Ryland,2.0,2.0,100.0,57,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,3.7%,28.4,8,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,cleveland_browns
12,Anders Carlson,2.0,2.0,100.0,55,0.0,1.0,0.0,0.0,1.0,0,1,1,8.0,8.0,1.0%,27.1,7,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,minnesota_vikings
31,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,11,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,tennessee_titans
26,Joshua Karty,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,3,1,2.0,2.0,12.6%,1.6,7,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,dallas_cowboys
25,Matt Gay,1.0,1.0,100.0,25,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,16.3%,24.3,13,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
11,Cairo Santos,2.0,3.0,66.7,53,0.0,1.0,0.0,0.0,1.0,1,1,1,9.0,9.0,15.5%,21.34,11,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
12,Cairo Santos,2.0,2.0,100.0,54,0.0,0.0,0.0,0.0,2.0,1,1,1,11.0,11.0,15.5%,29.1,2,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,tampa_bay_buccaneers
30,Graham Gano,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,2.6%,1.4,15,2023,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,philadelphia_eagles
9,Ka'Imi Fairbairn,3.0,3.0,100.0,52,0.0,1.0,1.0,0.0,1.0,1,1,1,12.0,12.0,65.1%,30.6,7,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,carolina_panthers
9,Evan Mcpherson,2.0,3.0,66.7,31,0.0,1.0,1.0,0.0,0.0,3,3,1,9.0,9.0,44.5%,21.34,3,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
20,Chase Mclaughlin,1.0,1.0,100.0,23,0.0,1.0,0.0,0.0,0.0,3,4,1,6.0,6.0,70.7%,25.0,12,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
2,Nick Folk,3.0,3.0,100.0,56,0.0,0.0,0.0,0.0,3.0,3,3,1,18.0,18.0,1.0%,34.7,12,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,indianapolis_colts
14,Jake Elliott,2.0,2.0,100.0,38,0.0,1.0,1.0,0.0,0.0,4,4,1,10.0,10.0,60.8%,28.5,1,2023,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
26,Wil Lutz,2.0,2.0,100.0,35,0.0,1.0,1.0,0.0,0.0,0,0,1,6.0,6.0,34.5%,25.7,2,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,washington_commanders
4,Brandon Aubrey,4.0,4.0,100.0,57,0.0,0.0,0.0,2.0,2.0,3,3,1,21.0,21.0,96.5%,37.5,1,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
21,Cameron Dicker,1.0,1.0,100.0,28,0.0,1.0,0.0,0.0,0.0,1,1,1,4.0,4.0,91.8%,23.6,3,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
23,Daniel Carlson,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,15.3%,24.2,5,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
6,Anders Carlson,2.0,2.0,100.0,58,0.0,0.0,1.0,0.0,1.0,3,3,1,11.0,11.0,1.0%,29.1,11,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
7,Jason Sanders,2.0,2.0,100.0,54,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,45.6%,28.4,17,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,buffalo_bills
14,Tyler Bass,1.0,1.0,100.0,39,0.0,0.0,1.0,0.0,0.0,5,5,1,8.0,8.0,60.9%,26.3,17,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
20,Younghoe Koo,2.0,3.0,66.7,41,0.0,1.0,0.0,1.0,0.0,1,1,1,8.0,8.0,21.9%,20.64,13,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,tampa_bay_buccaneers
5,Ka'Imi Fairbairn,3.0,3.0,100.0,51,0.0,0.0,0.0,0.0,3.0,2,2,1,17.0,17.0,65.1%,34.0,1,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,baltimore_ravens
14,Cam Little,2.0,2.0,100.0,47,0.0,0.0,1.0,1.0,0.0,3,3,1,10.0,10.0,4.6%,28.4,8,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
5,Austin Seibert,4.0,5.0,80.0,47,0.0,2.0,1.0,1.0,0.0,0,0,1,13.0,13.0,0.7%,28.3,8,2023,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
6,Tyler Bass,3.0,3.0,100.0,47,0.0,2.0,0.0,1.0,0.0,3,3,1,13.0,13.0,60.9%,31.4,10,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,denver_broncos
