Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
256,Adam Thielen,3,8,31,10.3,18,0,0,0,0,0,0,1,3.1,3.1,49.1%,CAR,carolina_panthers,2020,2,12.14,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Carolina Panthers
254,Steven Sims Jr.,3,5,53,17.7,30,1,0,0,0,0,1,1,3.3,3.3,0.0%,SEA,seattle_seahawks,2020,2,19.95,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
253,Josh Reynolds,2,2,33,16.5,20,1,0,0,0,0,0,1,3.3,3.3,1.0%,NYJ,new_york_jets,2020,2,13.52,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,New York Jets
252,Darius Slayton,3,6,33,11.0,17,0,0,0,0,0,0,1,3.3,3.3,14.8%,NYG,new_york_giants,2020,2,12.65,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,New York Giants
249,Sterling Shepard,2,4,29,14.5,24,1,0,1,6,0,0,1,3.5,3.5,1.0%,TB,tampa_bay_buccaneers,2020,2,12.62,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
248,Tee Higgins,3,6,35,11.7,18,0,0,0,0,0,0,1,3.5,3.5,97.6%,CIN,cincinnati_bengals,2020,2,13.36,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cincinnati Bengals
247,Davante Adams,3,3,36,12.0,17,0,0,0,0,0,0,1,3.6,3.6,96.2%,LAR,los_angeles_rams,2020,2,13.55,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
246,Hunter Renfrow,3,3,37,12.3,17,0,0,0,0,0,0,1,3.7,3.7,2.1%,CAR,carolina_panthers,2020,2,13.85,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Carolina Panthers
245,Michael Pittman Jr.,4,6,37,9.3,16,0,0,0,0,0,0,1,3.7,3.7,73.0%,IND,indianapolis_colts,2020,2,13.64,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
243,Miles Boykin,4,5,38,9.5,14,0,0,0,0,0,0,1,3.8,3.8,0.0%,CHI,chicago_bears,2020,2,13.72,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
242,Khadarel Hodge,2,2,39,19.5,26,1,0,0,0,0,0,1,3.9,3.9,0.8%,ATL,atlanta_falcons,2020,2,16.08,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Atlanta Falcons
241,Curtis Samuel,2,2,13,6.5,10,0,0,4,26,0,0,1,3.9,3.9,8.9%,BUF,buffalo_bills,2020,2,5.92,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
240,Jalen Reagor,4,4,41,10.3,16,0,0,0,0,0,0,1,4.1,4.1,0.0%,LAC,los_angeles_chargers,2020,2,14.8,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Los Angeles Chargers
238,Marquise Brown,5,6,42,8.4,25,1,0,0,0,0,0,1,4.2,4.2,57.9%,KC,kansas_city_chiefs,2020,2,16.11,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
237,Justin Jefferson,3,3,44,14.7,22,1,0,0,0,0,0,1,4.4,4.4,99.0%,MIN,minnesota_vikings,2020,2,16.56,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Minnesota Vikings
235,Allen Lazard,3,5,45,15.0,25,1,0,0,0,0,0,1,4.5,4.5,6.3%,NYJ,new_york_jets,2020,2,17.15,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,New York Jets
229,Juju Smith-Schuster,7,8,48,6.9,18,0,0,0,0,0,0,1,4.8,4.8,1.8%,KC,kansas_city_chiefs,2020,2,17.28,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
228,Justin Watson,2,3,48,24.0,36,1,0,0,0,0,0,1,4.8,4.8,1.0%,HOU,houston_texans,2020,2,20.0,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Houston Texans
226,Mecole Hardman Jr.,2,3,30,15.0,22,1,0,1,3,0,0,1,5.3,5.3,1.0%,GB,green_bay_packers,2020,2,12.75,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Green Bay Packers
224,Kj Hamler,3,7,48,16.0,18,0,0,1,9,0,0,1,5.7,5.7,0.0%,BUF,buffalo_bills,2020,2,17.25,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
223,Michael Gallup,2,5,58,29.0,38,2,0,0,0,0,0,1,5.8,5.8,0.8%,WAS,washington_commanders,2020,2,23.55,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Washington Commanders
221,Christian Kirk,2,4,57,28.5,49,1,0,1,3,0,0,1,6.0,6.0,46.2%,HOU,houston_texans,2020,2,24.22,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Houston Texans
220,Jerry Jeudy,4,7,62,15.5,20,1,0,0,0,0,0,1,6.2,6.2,89.1%,CLE,cleveland_browns,2020,2,21.32,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
218,Marquez Valdes-Scantling,3,7,64,21.3,41,1,0,0,0,0,0,1,6.4,6.4,8.2%,SEA,seattle_seahawks,2020,2,24.45,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
216,Courtland Sutton,3,6,66,22.0,45,2,0,0,0,0,0,1,6.6,6.6,92.5%,DEN,denver_broncos,2020,2,25.55,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Denver Broncos
215,Kendrick Bourne,4,5,67,16.8,24,1,0,0,0,0,0,1,6.7,6.7,2.7%,NE,new_england_patriots,2020,2,23.17,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,New England Patriots
212,Laviska Shenault Jr.,3,4,35,11.7,14,0,0,5,37,0,0,1,7.2,7.2,0.1%,BUF,buffalo_bills,2020,2,12.96,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
208,Zay Jones,1,1,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,2.6%,ARI,arizona_cardinals,2020,2,8.35,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Arizona Cardinals
205,Zach Pascal,3,4,19,6.3,14,0,1,0,0,0,0,1,7.9,7.9,0.1%,NYG,new_york_giants,2020,2,8.64,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,New York Giants
170,Stefon Diggs,8,13,153,19.1,47,4,1,0,0,0,0,1,21.3,21.3,84.7%,NE,new_england_patriots,2020,2,49.52,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,New England Patriots
171,Terry Mclaurin,7,10,125,17.9,26,3,1,0,0,0,0,1,18.5,18.5,97.6%,WAS,washington_commanders,2020,2,39.78,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Washington Commanders
196,Robert Woods,2,5,14,7.0,13,0,0,3,19,1,0,1,9.3,9.3,1.9%,PIT,pittsburgh_steelers,2020,2,6.55,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
173,Tyreek Hill,5,11,99,19.8,54,1,1,1,9,0,0,1,16.8,16.8,97.2%,MIA,miami_dolphins,2020,2,35.47,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Miami Dolphins
174,Mike Evans,7,10,104,14.9,50,2,1,0,0,0,0,1,16.4,16.4,97.3%,TB,tampa_bay_buccaneers,2020,2,36.39,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
175,Dk Metcalf,4,6,92,23.0,54,1,1,0,0,0,0,1,15.2,15.2,95.4%,PIT,pittsburgh_steelers,2020,2,33.85,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
176,Diontae Johnson,8,13,92,11.5,28,1,1,0,0,0,0,1,15.2,15.2,18.1%,CLE,cleveland_browns,2020,2,30.93,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
204,Cooper Kupp,5,6,81,16.2,24,2,0,2,19,0,1,1,8.0,8.0,88.3%,SEA,seattle_seahawks,2020,2,26.93,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
189,David Moore,3,3,48,16.0,38,1,1,0,0,0,0,1,10.8,10.8,0.8%,CAR,carolina_panthers,2020,2,19.85,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Carolina Panthers
190,Russell Gage Jr.,6,9,46,7.7,14,0,1,0,0,0,0,1,10.6,10.6,0.0%,SF,san_francisco_49ers,2020,2,16.65,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
195,Brandin Cooks,5,8,95,19.0,38,2,0,0,0,0,0,1,9.5,9.5,11.5%,NO,new_orleans_saints,2020,2,32.35,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,New Orleans Saints
181,Deandre Hopkins,8,9,68,8.5,25,1,1,0,0,0,0,1,12.8,12.8,27.9%,BAL,baltimore_ravens,2020,2,24.18,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
182,Tyler Lockett,7,8,67,9.6,16,0,1,0,0,0,0,1,12.7,12.7,18.5%,TEN,tennessee_titans,2020,2,22.74,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Tennessee Titans
183,Dj Moore,8,13,120,15.0,30,1,0,0,0,0,0,1,12.0,12.0,95.3%,CHI,chicago_bears,2020,2,38.15,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
184,Braxton Berrios,6,8,59,9.8,30,1,1,0,0,0,0,1,11.9,11.9,0.6%,HOU,houston_texans,2020,2,21.92,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Houston Texans
192,Darnell Mooney,3,3,36,12.0,16,0,1,0,0,0,0,1,9.6,9.6,67.8%,ATL,atlanta_falcons,2020,2,13.95,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Atlanta Falcons
186,Ceedee Lamb,6,9,106,17.7,37,2,0,1,9,0,0,1,11.5,11.5,98.7%,DAL,dallas_cowboys,2020,2,35.16,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Dallas Cowboys
370,Stefon Diggs,4,6,49,12.3,23,1,1,0,0,0,0,1,10.9,10.9,84.7%,NE,new_england_patriots,2020,3,18.4,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
373,Adam Thielen,3,5,29,9.7,16,0,1,1,4,0,0,1,9.3,9.3,49.1%,CAR,carolina_panthers,2020,3,11.86,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
485,Tyler Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,NYJ,new_york_jets,2020,3,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,New York Jets
484,Jakobi Meyers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,85.1%,LV,las_vegas_raiders,2020,3,0.0,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Las Vegas Raiders
493,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,denver_broncos,2020,3,0.0,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Denver Broncos
467,Steven Sims Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,seattle_seahawks,2020,3,0.0,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
475,Dante Pettis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NO,new_orleans_saints,2020,3,0.0,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
465,Van Jefferson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,TEN,tennessee_titans,2020,3,0.0,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Tennessee Titans
488,Malik Taylor,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DET,detroit_lions,2020,3,0.0,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
487,Quinton Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,MIA,miami_dolphins,2020,3,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
462,Nick Westbrook-Ikhine,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.0%,MIA,miami_dolphins,2020,3,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
486,Ashton Dulin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,indianapolis_colts,2020,3,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
497,Khadarel Hodge,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,ATL,atlanta_falcons,2020,3,0.0,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Atlanta Falcons
459,James Proche Ii,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,tennessee_titans,2020,3,0.0,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Tennessee Titans
458,Dan Chisena,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,carolina_panthers,2020,3,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
457,David Moore,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.8%,CAR,carolina_panthers,2020,3,1.35,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
499,Deandre Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CLE,cleveland_browns,2020,3,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
455,Collin Johnson,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,LV,las_vegas_raiders,2020,3,1.85,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Las Vegas Raiders
502,Mack Hollins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.8%,NE,new_england_patriots,2020,3,0.0,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
507,Demarcus Robinson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,10.1%,SF,san_francisco_49ers,2020,3,0.0,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
452,Marquez Valdes-Scantling,1,4,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,8.2%,SEA,seattle_seahawks,2020,3,2.85,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
339,Tyler Lockett,9,13,100,11.1,43,1,3,0,0,0,0,1,28.0,28.0,18.5%,TEN,tennessee_titans,2020,3,35.72,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Tennessee Titans
340,Justin Jefferson,7,9,175,25.0,71,3,1,0,0,0,0,1,23.5,23.5,99.0%,MIN,minnesota_vikings,2020,3,57.85,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Minnesota Vikings
341,Cedrick Wilson Jr.,5,7,107,21.4,42,2,2,0,0,0,0,1,22.7,22.7,0.6%,NO,new_orleans_saints,2020,3,37.11,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
448,Miles Boykin,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,CHI,chicago_bears,2020,3,4.35,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
342,Allen Lazard,6,8,146,24.3,72,2,1,1,-2,0,0,1,20.4,20.4,6.3%,NYJ,new_york_jets,2020,3,50.15,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,New York Jets
446,Diontae Johnson,0,2,0,0.0,0,0,0,1,9,0,0,1,0.9,0.9,18.1%,CLE,cleveland_browns,2020,3,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
445,Noah Brown,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,3.4%,WAS,washington_commanders,2020,3,4.85,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Washington Commanders
343,Michael Gallup,6,9,138,23.0,52,2,1,0,0,0,0,1,19.8,19.8,0.8%,WAS,washington_commanders,2020,3,45.95,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Washington Commanders
346,Cooper Kupp,9,10,107,11.9,20,2,1,0,0,0,0,1,16.7,16.7,88.3%,SEA,seattle_seahawks,2020,3,34.38,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
347,Robert Woods,5,6,74,14.8,31,2,1,3,30,0,0,1,16.4,16.4,1.9%,PIT,pittsburgh_steelers,2020,3,26.27,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
348,Tyreek Hill,5,6,77,15.4,33,2,1,2,25,0,0,1,16.2,16.2,97.2%,MIA,miami_dolphins,2020,3,27.31,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
440,Marquise Brown,2,6,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,57.9%,KC,kansas_city_chiefs,2020,3,5.62,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
350,Brandon Aiyuk,5,8,70,14.0,20,1,0,3,31,1,0,1,16.1,16.1,71.9%,SF,san_francisco_49ers,2020,3,23.45,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
351,Tee Higgins,5,9,40,8.0,16,0,2,0,0,0,0,1,16.0,16.0,97.6%,CIN,cincinnati_bengals,2020,3,15.55,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Cincinnati Bengals
354,Dk Metcalf,4,8,110,27.5,62,2,1,0,0,0,1,1,15.0,15.0,95.4%,PIT,pittsburgh_steelers,2020,3,39.83,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
355,Hunter Renfrow,6,9,84,14.0,26,2,1,0,0,0,0,1,14.4,14.4,2.1%,CAR,carolina_panthers,2020,3,28.5,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
356,Mecole Hardman Jr.,4,6,81,20.3,49,1,1,0,0,0,0,1,14.1,14.1,1.0%,GB,green_bay_packers,2020,3,30.2,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Green Bay Packers
434,Mike Williams,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,14.1%,LAC,los_angeles_chargers,2020,3,8.85,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Los Angeles Chargers
357,Deandre Hopkins,10,12,137,13.7,30,2,0,0,0,0,0,1,13.7,13.7,27.9%,BAL,baltimore_ravens,2020,3,43.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Baltimore Ravens
360,Chris Godwin,5,6,64,12.8,30,1,1,0,0,0,0,1,12.4,12.4,89.6%,TB,tampa_bay_buccaneers,2020,3,23.27,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
361,Braxton Berrios,4,4,64,16.0,28,1,1,0,0,0,0,1,12.4,12.4,0.6%,HOU,houston_texans,2020,3,23.2,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Houston Texans
430,Darnell Mooney,2,5,19,9.5,12,0,0,0,0,0,0,1,1.9,1.9,67.8%,ATL,atlanta_falcons,2020,3,8.07,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Atlanta Falcons
429,Trent Taylor,1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.0%,SF,san_francisco_49ers,2020,3,10.45,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
362,Juju Smith-Schuster,4,5,43,10.8,26,1,1,0,0,0,0,1,12.3,12.3,1.8%,KC,kansas_city_chiefs,2020,3,16.97,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
427,Jamal Agnew,2,2,20,10.0,20,1,0,1,2,0,0,1,2.2,2.2,0.0%,ATL,atlanta_falcons,2020,3,9.3,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Atlanta Falcons
363,Mike Evans,2,4,2,1.0,1,0,2,0,0,0,0,1,12.2,12.2,97.3%,TB,tampa_bay_buccaneers,2020,3,2.45,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
365,Calvin Ridley,5,13,110,22.0,63,2,0,1,7,0,0,1,11.7,11.7,88.1%,TEN,tennessee_titans,2020,3,39.05,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Tennessee Titans
367,Kalif Raymond,3,3,118,39.3,61,2,0,1,-3,0,0,1,11.5,11.5,1.4%,DET,detroit_lions,2020,3,42.74,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
423,Brandin Cooks,3,5,23,7.7,20,1,0,0,0,0,0,1,2.3,2.3,11.5%,NO,new_orleans_saints,2020,3,10.06,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,New Orleans Saints
369,Anthony Miller,2,5,41,20.5,28,1,1,1,9,0,0,1,11.0,11.0,0.0%,BAL,baltimore_ravens,2020,3,17.42,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Baltimore Ravens
371,Tim Patrick,4,4,43,10.8,27,1,1,0,0,0,0,1,10.3,10.3,3.0%,DET,detroit_lions,2020,3,17.07,Ford Field,Indoor,Turf,600.0,2002.0,Detroit,MI,42.34,-83.0456,Detroit Lions
420,Michael Pittman Jr.,3,4,26,8.7,13,0,0,0,0,0,0,1,2.6,2.6,73.0%,IND,indianapolis_colts,2020,3,10.15,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
419,Russell Gage Jr.,2,3,26,13.0,14,0,0,0,0,0,0,1,2.6,2.6,0.0%,SF,san_francisco_49ers,2020,3,10.55,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
374,Terry Mclaurin,4,8,83,20.8,33,2,0,1,3,0,0,1,8.6,8.6,97.6%,WAS,washington_commanders,2020,3,28.77,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Washington Commanders
376,Scotty Miller,3,5,83,27.7,47,2,0,0,0,0,0,1,8.3,8.3,0.1%,PIT,pittsburgh_steelers,2020,3,30.86,Acrisure Stadium,Outdoor,Grass,730.0,2001.0,Pittsburgh,PA,40.4468,-80.0158,Pittsburgh Steelers
416,Kj Hamler,3,5,30,10.0,17,0,0,1,-2,0,0,1,2.8,2.8,0.0%,BUF,buffalo_bills,2020,3,11.75,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
380,Devin Duvernay,2,3,7,3.5,7,0,0,0,0,0,0,1,6.7,6.7,0.1%,CHI,chicago_bears,2020,3,3.68,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
382,Ceedee Lamb,5,7,65,13.0,28,2,0,1,1,0,0,1,6.6,6.6,98.7%,DAL,dallas_cowboys,2020,3,22.95,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Dallas Cowboys
383,Dj Moore,2,4,65,32.5,38,2,0,0,0,0,0,1,6.5,6.5,95.3%,CHI,chicago_bears,2020,3,25.82,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
384,Kendrick Bourne,4,6,63,15.8,18,0,0,0,0,0,0,1,6.3,6.3,2.7%,NE,new_england_patriots,2020,3,21.32,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
