Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
1830,Tyler Higbee,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,17.1%,LAR,los_angeles_rams,2021,2,4.91,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
1812,Dallas Goedert,2,2,24,12.0,14,0,0,0,0,0,0,1,2.4,2.4,80.5%,PHI,philadelphia_eagles,2021,2,11.58,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,Philadelphia Eagles
1810,Albert Okwuegbunam Jr.,4,4,24,6.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,IND,indianapolis_colts,2021,2,11.38,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Indianapolis Colts
1834,Ian Thomas,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.1%,LV,las_vegas_raiders,2021,2,4.34,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Las Vegas Raiders
1807,Jonnu Smith,4,5,28,7.0,19,0,0,0,0,0,0,1,2.8,2.8,89.6%,PIT,pittsburgh_steelers,2021,2,13.31,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Pittsburgh Steelers
1835,Eric Saubert,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.8%,SEA,seattle_seahawks,2021,2,4.34,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Seattle Seahawks
1806,Pat Freiermuth,4,4,36,9.0,14,0,0,0,0,0,0,1,3.6,3.6,58.7%,PIT,pittsburgh_steelers,2021,2,15.67,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Pittsburgh Steelers
1804,Austin Hooper,5,5,40,8.0,13,0,0,0,0,0,0,1,4.0,4.0,3.5%,NE,new_england_patriots,2021,2,17.05,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
1837,Zach Ertz,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,48.5%,WAS,washington_commanders,2021,2,3.77,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
1803,Mike Gesicki,3,6,41,13.7,18,0,0,0,0,0,0,1,4.1,4.1,33.7%,CIN,cincinnati_bengals,2021,2,18.02,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Cincinnati Bengals
1838,Luke Farrell,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,SF,san_francisco_49ers,2021,2,3.77,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
1841,John Bates,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,washington_commanders,2021,2,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
1851,Pharaoh Brown,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIA,miami_dolphins,2021,2,0.0,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Miami Dolphins
1817,David Njoku,2,3,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,90.8%,CLE,cleveland_browns,2021,2,8.91,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
1847,Jack Stoll,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,new_orleans_saints,2021,2,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,New Orleans Saints
1797,Mark Andrews,5,5,57,11.4,20,1,0,0,0,0,0,1,5.7,5.7,94.0%,BAL,baltimore_ravens,2021,2,23.8,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
1843,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,minnesota_vikings,2021,2,0.0,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Minnesota Vikings
1796,Darren Waller,5,7,65,13.0,25,1,0,0,0,0,0,1,6.5,6.5,6.9%,MIA,miami_dolphins,2021,2,27.1,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Miami Dolphins
1795,Kyle Pitts,5,6,73,14.6,24,2,0,0,0,0,0,1,7.3,7.3,52.9%,ATL,atlanta_falcons,2021,2,29.9,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Atlanta Falcons
1794,Dawson Knox,2,3,17,8.5,9,0,1,0,0,0,0,1,7.7,7.7,5.6%,BUF,buffalo_bills,2021,2,13.02,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
1844,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,green_bay_packers,2021,2,0.0,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Green Bay Packers
1791,Noah Fant,4,6,33,8.3,14,0,1,0,0,0,0,1,9.3,9.3,17.3%,SEA,seattle_seahawks,2021,2,19.3,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Seattle Seahawks
1846,Cole Kmet,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,26.4%,CHI,chicago_bears,2021,2,0.35,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
1790,Foster Moreau,2,3,34,17.0,25,1,1,0,0,0,0,1,9.4,9.4,1.4%,NO,new_orleans_saints,2021,2,21.43,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,New Orleans Saints
1818,Mo Alie-Cox,1,2,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.6%,IND,indianapolis_colts,2021,2,10.61,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Indianapolis Colts
1788,Robert Tonyan,3,3,52,17.3,22,1,1,0,0,0,0,1,11.2,11.2,0.0%,KC,kansas_city_chiefs,2021,2,27.28,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Kansas City Chiefs
1850,Taysom Hill,0,0,0,0.0,0,0,0,2,16,0,0,1,0.0,0.0,19.9%,NO,new_orleans_saints,2021,2,0.0,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,New Orleans Saints
1819,Dalton Schultz,2,2,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,23.5%,HOU,houston_texans,2021,2,8.91,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Houston Texans
1787,T.J. Hockenson,8,9,66,8.3,20,1,1,0,0,0,0,1,12.6,12.6,94.4%,MIN,minnesota_vikings,2021,2,31.97,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Minnesota Vikings
1854,Donald Parham Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,PIT,pittsburgh_steelers,2021,2,0.0,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Pittsburgh Steelers
1785,Travis Kelce,7,8,109,15.6,46,1,1,0,0,0,0,1,16.9,16.9,95.2%,KC,kansas_city_chiefs,2021,2,49.07,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Kansas City Chiefs
1856,Durham Smythe,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CHI,chicago_bears,2021,2,0.0,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
1857,Chris Manhertz,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,new_york_giants,2021,2,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,New York Giants
1874,Darren Waller,5,7,54,10.8,23,1,0,0,0,0,0,1,5.4,5.4,6.9%,MIA,miami_dolphins,2021,3,23.05,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Miami Dolphins
1910,Juwan Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.0%,NO,new_orleans_saints,2021,3,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
1906,Jonnu Smith,1,6,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,89.6%,PIT,pittsburgh_steelers,2021,3,2.63,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Pittsburgh Steelers
1905,Josiah Deguara,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,ARI,arizona_cardinals,2021,3,2.63,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Arizona Cardinals
1903,Noah Gray,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,16.7%,KC,kansas_city_chiefs,2021,3,3.2,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Kansas City Chiefs
1902,Robert Tonyan,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,KC,kansas_city_chiefs,2021,3,3.77,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Kansas City Chiefs
1901,Albert Okwuegbunam Jr.,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,IND,indianapolis_colts,2021,3,3.77,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Indianapolis Colts
1899,Josh Oliver,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.0%,MIN,minnesota_vikings,2021,3,3.77,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
1897,Foster Moreau,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.4%,NO,new_orleans_saints,2021,3,4.91,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
1909,Evan Engram,2,6,21,10.5,13,0,0,0,0,0,1,1,0.1,0.1,88.2%,DEN,denver_broncos,2021,3,8.8,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Denver Broncos
1861,Dawson Knox,4,5,49,12.3,19,0,1,0,0,0,0,1,10.9,10.9,5.6%,BUF,buffalo_bills,2021,3,25.52,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
1895,T.J. Hockenson,2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,94.4%,MIN,minnesota_vikings,2021,3,5.15,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
1892,Cole Kmet,1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,26.4%,CHI,chicago_bears,2021,3,6.62,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Chicago Bears
1889,Mo Alie-Cox,2,2,14,7.0,11,0,0,0,0,0,0,1,1.4,1.4,0.6%,IND,indianapolis_colts,2021,3,7.33,Nissan Stadium,Outdoor,Grass,476.0,1999.0,Nashville,TN,36.1665,-86.7713,Indianapolis Colts
1887,Noah Fant,2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,17.3%,SEA,seattle_seahawks,2021,3,7.53,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Seattle Seahawks
1911,John Bates,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,washington_commanders,2021,3,0.0,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Washington Commanders
1885,Donald Parham Jr.,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.0%,PIT,pittsburgh_steelers,2021,3,11.18,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Pittsburgh Steelers
1931,Luke Farrell,1,1,-1,-1.0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.1%,SF,san_francisco_49ers,2021,3,-0.12,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,San Francisco 49ers
1878,Kyle Pitts,2,3,35,17.5,25,1,0,0,0,0,0,1,3.5,3.5,52.9%,ATL,atlanta_falcons,2021,3,17.12,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,Atlanta Falcons
1877,Hunter Henry,5,6,36,7.2,9,0,0,0,0,0,0,1,3.6,3.6,48.4%,NE,new_england_patriots,2021,3,15.25,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New England Patriots
1876,Will Dissly,1,1,39,39.0,39,1,0,0,0,0,0,1,3.9,3.9,8.3%,LAC,los_angeles_chargers,2021,3,22.68,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
1927,Durham Smythe,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CHI,chicago_bears,2021,3,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Chicago Bears
1912,Adam Trautman,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,DEN,denver_broncos,2021,3,0.0,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Denver Broncos
1872,Dallas Goedert,2,4,66,33.0,38,2,0,0,0,0,0,1,6.6,6.6,80.5%,PHI,philadelphia_eagles,2021,3,30.77,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Philadelphia Eagles
1870,Austin Hooper,2,3,19,9.5,13,0,1,0,0,0,0,1,7.9,7.9,3.5%,NE,new_england_patriots,2021,3,14.21,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New England Patriots
1913,Harrison Bryant,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,philadelphia_eagles,2021,3,0.0,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Philadelphia Eagles
1919,Pharaoh Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIA,miami_dolphins,2021,3,0.0,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Miami Dolphins
1868,Pat Freiermuth,3,5,22,7.3,15,0,1,0,0,0,0,1,8.2,8.2,58.7%,PIT,pittsburgh_steelers,2021,3,15.38,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Pittsburgh Steelers
1867,Mike Gesicki,10,12,86,8.6,27,1,0,0,0,0,0,1,8.6,8.6,33.7%,CIN,cincinnati_bengals,2021,3,35.11,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
1866,Tommy Tremble,1,1,30,30.0,30,1,0,1,7,1,0,1,9.7,9.7,1.6%,CAR,carolina_panthers,2021,3,22.24,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Carolina Panthers
1928,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,new_york_giants,2021,3,0.0,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,New York Giants
1920,Taysom Hill,0,0,0,0.0,0,0,0,6,32,1,0,1,0.0,0.0,19.9%,NO,new_orleans_saints,2021,3,0.0,Caesars Superdome,Indoor,Turf,3.0,1975.0,New Orleans,LA,29.9509,-90.0815,New Orleans Saints
1865,Tyler Higbee,5,5,40,8.0,12,0,1,0,0,0,0,1,10.0,10.0,17.1%,LAR,los_angeles_rams,2021,3,21.65,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Rams
1864,George Kittle,7,9,92,13.1,39,1,0,1,9,0,0,1,10.1,10.1,97.9%,SF,san_francisco_49ers,2021,3,38.48,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,San Francisco 49ers
1863,Travis Kelce,7,11,104,14.9,28,2,0,0,0,0,0,1,10.4,10.4,95.2%,KC,kansas_city_chiefs,2021,3,40.96,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Kansas City Chiefs
1862,Mark Andrews,5,7,109,21.8,41,3,0,0,0,0,0,1,10.9,10.9,94.0%,BAL,baltimore_ravens,2021,3,44.3,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
1922,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,SEA,seattle_seahawks,2021,3,0.0,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Seattle Seahawks
1923,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,JAC,jacksonville_jaguars,2021,3,0.0,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Jacksonville Jaguars
1860,Zach Ertz,4,7,53,13.3,27,1,1,0,0,0,0,1,11.3,11.3,48.5%,WAS,washington_commanders,2021,3,27.86,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Washington Commanders
1859,Tyler Conklin,7,8,70,10.0,17,0,1,0,0,0,0,1,13.0,13.0,14.3%,LAC,los_angeles_chargers,2021,3,32.75,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
1926,Drew Sample,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CIN,cincinnati_bengals,2021,3,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
1858,Dalton Schultz,6,7,80,13.3,22,1,2,0,0,0,0,1,20.0,20.0,23.5%,HOU,houston_texans,2021,3,41.4,Bank of America Stadium,Outdoor,Grass,748.0,1996.0,Charlotte,NC,35.2258,-80.8528,Houston Texans
1975,Robert Tonyan,2,7,8,4.0,6,0,0,0,0,0,0,1,0.8,0.8,0.0%,KC,kansas_city_chiefs,2021,4,4.46,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
1988,Tommy Tremble,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,CAR,carolina_panthers,2021,4,0.0,AT&T Stadium,Indoor,Turf,639.0,2009.0,Arlington,TX,32.7473,-97.0945,Carolina Panthers
2002,Josh Oliver,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,MIN,minnesota_vikings,2021,4,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Minnesota Vikings
1999,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,SEA,seattle_seahawks,2021,4,0.0,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
1994,Taysom Hill,2,2,26,13.0,15,0,0,6,28,2,0,1,0.0,0.0,19.9%,NO,new_orleans_saints,2021,4,10.65,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New Orleans Saints
1991,Feleipe Franks,0,0,0,0.0,0,0,0,1,3,0,0,1,0.0,0.0,0.0%,ATL,atlanta_falcons,2021,4,0.0,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Atlanta Falcons
1990,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,arizona_cardinals,2021,4,0.0,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Arizona Cardinals
1989,Noah Gray,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,16.7%,KC,kansas_city_chiefs,2021,4,0.0,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Kansas City Chiefs
1987,Kylen Granson,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.9%,PHI,philadelphia_eagles,2021,4,2.06,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Philadelphia Eagles
1978,Luke Farrell,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.1%,SF,san_francisco_49ers,2021,4,4.34,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,San Francisco 49ers
1986,Harrison Bryant,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%,PHI,philadelphia_eagles,2021,4,2.06,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Philadelphia Eagles
1985,Adam Trautman,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.7%,DEN,denver_broncos,2021,4,2.06,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Denver Broncos
1983,Will Dissly,2,2,5,2.5,3,0,0,0,0,0,0,1,0.5,0.5,8.3%,LAC,los_angeles_chargers,2021,4,2.98,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
1982,Durham Smythe,2,2,6,3.0,4,0,0,0,0,0,0,1,0.6,0.6,0.6%,CHI,chicago_bears,2021,4,3.47,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
1981,Cole Kmet,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,26.4%,CHI,chicago_bears,2021,4,3.77,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
1980,Pharaoh Brown,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,MIA,miami_dolphins,2021,4,3.77,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Miami Dolphins
1933,Mo Alie-Cox,3,5,42,14.0,28,1,2,0,0,0,0,1,16.2,16.2,0.6%,IND,indianapolis_colts,2021,4,28.89,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
1934,Dawson Knox,5,8,37,7.4,25,1,2,0,0,0,0,1,15.7,15.7,5.6%,BUF,buffalo_bills,2021,4,26.7,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
1937,Dalton Schultz,6,8,58,9.7,18,0,1,0,0,0,0,1,11.8,11.8,23.5%,HOU,houston_texans,2021,4,28.62,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Houston Texans
1979,Chris Manhertz,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,NYG,new_york_giants,2021,4,4.34,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
1938,Mike Gesicki,5,6,57,11.4,22,2,1,0,0,0,0,1,11.7,11.7,33.7%,CIN,cincinnati_bengals,2021,4,28.8,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
1939,Dallas Goedert,5,5,56,11.2,21,1,1,0,0,0,0,1,11.6,11.6,80.5%,PHI,philadelphia_eagles,2021,4,28.25,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Philadelphia Eagles
1940,Darren Waller,4,7,50,12.5,21,1,1,0,0,0,0,1,11.0,11.0,6.9%,MIA,miami_dolphins,2021,4,26.18,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Miami Dolphins
1973,Johnny Mundt,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%,JAC,jacksonville_jaguars,2021,4,5.48,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Jacksonville Jaguars
1971,Austin Hooper,1,5,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,3.5%,NE,new_england_patriots,2021,4,6.62,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,New England Patriots
1970,Albert Okwuegbunam Jr.,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,IND,indianapolis_colts,2021,4,6.62,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
1969,Pat Freiermuth,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,58.7%,PIT,pittsburgh_steelers,2021,4,6.62,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Pittsburgh Steelers
1941,Noah Fant,6,10,46,7.7,14,0,1,0,0,0,0,1,10.6,10.6,17.3%,SEA,seattle_seahawks,2021,4,24.08,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,Seattle Seahawks
1942,Hunter Henry,4,5,32,8.0,11,0,1,0,0,0,0,1,9.2,9.2,48.4%,NE,new_england_patriots,2021,4,18.64,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,New England Patriots
1943,Ross Dwelley,1,1,21,21.0,21,1,1,0,0,0,0,1,8.1,8.1,0.0%,SF,san_francisco_49ers,2021,4,17.12,Lumen Field,Outdoor,Turf,20.0,2002.0,Seattle,WA,47.5952,-122.3316,San Francisco 49ers
1967,Ian Thomas,3,3,15,5.0,9,0,0,0,0,0,0,1,1.5,1.5,0.1%,LV,las_vegas_raiders,2021,4,7.5,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Las Vegas Raiders
