Year,Week,Rank,Player,Team,FPTS,Score,Y/A,FPTS/G,FPTS,Rush_TD,FL,ATT,REC,TGT,Y/R,Rush_Yds,LG,20+,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2019,12,6,Jonathan Williams,indianapolis_colts,18.1,59.75,4.0,18.1,18.1,1,0,26,3,3,5.7,104,13,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,7,Devin Singletary,buffalo_bills,11.4,56.35,5.0,11.4,11.4,0,0,21,1,2,8.0,106,11,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,8,Benny Snell,pittsburgh_steelers,10.3,52.16,4.7,10.3,10.3,0,0,21,1,1,5.0,98,21,1,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,9,Bo Scarbrough,detroit_lions,7.8,50.51,5.4,7.8,7.8,0,1,18,0,1,0.0,98,30,1,2019-11-24,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,6.3,0.0,72.36000000000001,62.0,1001.2
2019,12,10,Ezekiel Elliott,dallas_cowboys,12.6,48.12,4.1,12.6,12.6,0,0,21,4,4,10.0,86,12,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,11,Christian Mccaffrey,carolina_panthers,25.3,45.38,2.9,25.3,25.3,1,0,22,9,9,7.7,64,9,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,12,Sony Michel,new_england_patriots,8.5,45.14,4.3,8.5,8.5,0,0,20,0,0,0.0,85,17,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,13,Joe Mixon,cincinnati_bengals,7.9,41.96,4.4,7.9,7.9,0,0,18,0,0,0.0,79,14,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,14,Latavius Murray,new_orleans_saints,12.4,37.47,9.1,12.4,12.4,1,0,7,0,0,0.0,64,26,1,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,15,Carlos Hyde,houston_texans,6.7,35.73,4.2,6.7,6.7,0,0,16,0,0,0.0,67,33,1,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,16,Miles Sanders,philadelphia_eagles,8.6,34.94,5.3,8.6,8.6,0,0,12,3,5,7.7,63,14,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,17,Frank Gore,buffalo_bills,6.5,34.64,4.3,6.5,6.5,0,0,15,0,0,0.0,65,27,1,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,18,Alvin Kamara,new_orleans_saints,10.2,32.14,4.9,10.2,10.2,0,0,11,9,9,5.3,54,30,1,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,19,Saquon Barkley,new_york_giants,6.0,31.98,3.5,6.0,6.0,0,0,17,2,3,0.5,59,22,1,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,20,Ronald Jones,tampa_bay_buccaneers,12.7,31.84,4.3,12.7,12.7,1,0,12,3,3,5.3,51,25,1,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,21,Phillip Lindsay,denver_broncos,6.8,31.11,4.4,6.8,6.8,0,0,13,1,3,11.0,57,16,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,22,Le'Veon Bell,new_york_jets,10.8,29.76,4.1,10.8,10.8,0,0,12,5,5,11.8,49,12,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,23,Gus Edwards,baltimore_ravens,5.5,29.48,3.9,5.5,5.5,0,0,14,0,0,0.0,55,11,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,24,Raheem Mostert,san_francisco_49ers,12.7,28.82,7.5,12.7,12.7,1,0,6,1,3,22.0,45,15,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,25,Nyheim Miller-Hines,unknown,6.1,27.95,5.7,6.1,6.1,0,0,9,2,3,5.0,51,18,0,,,,,,,,,,,,,,,,
2019,12,26,Jamaal Williams,green_bay_packers,8.0,26.66,4.1,8.0,8.0,0,0,11,7,8,5.0,45,12,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,27,Tevin Coleman,san_francisco_49ers,10.9,25.22,3.5,10.9,10.9,1,0,11,2,4,5.0,39,11,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,28,Kareem Hunt,cleveland_browns,10.6,24.04,4.6,10.6,10.6,1,0,8,2,3,4.5,37,9,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,29,Kerrith Whyte,chicago_bears,4.3,23.18,7.2,4.3,4.3,0,0,6,0,0,0.0,43,21,1,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,30,Kerrith Whyte,pittsburgh_steelers,4.3,23.18,7.2,4.3,4.3,0,0,6,0,0,0.0,43,21,1,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,31,Aaron Jones,green_bay_packers,3.8,20.74,2.9,3.8,3.8,0,0,13,0,1,0.0,38,11,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,32,Josh Jacobs,unknown,3.6,18.71,3.4,3.6,3.6,0,0,10,1,1,2.0,34,15,0,,,,,,,,,,,,,,,,
2019,12,33,Derrius Guice,unknown,3.8,17.88,3.2,3.8,3.8,0,0,10,1,2,6.0,32,11,0,,,,,,,,,,,,,,,,
2019,12,34,Peyton Barber,tampa_bay_buccaneers,3.2,17.54,2.9,3.2,3.2,0,0,11,0,1,0.0,32,8,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,35,Chris Carson,seattle_seahawks,5.7,16.24,3.3,5.7,5.7,0,0,8,4,4,7.8,26,6,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,36,Adrian Peterson,unknown,4.9,16.11,2.7,4.9,4.9,0,0,10,1,1,22.0,27,7,0,,,,,,,,,,,,,,,,
2019,12,37,Tarik Cohen,chicago_bears,5.4,15.88,4.2,5.4,5.4,0,0,6,7,9,4.1,25,13,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,38,Jeff Wilson,san_francisco_49ers,2.7,15.73,13.5,2.7,2.7,0,0,2,0,1,0.0,27,25,1,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,39,Qadree Ollison,atlanta_falcons,8.7,15.02,2.5,8.7,8.7,1,0,8,1,1,7.0,20,6,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,40,Justice Hill,baltimore_ravens,2.7,14.81,3.4,2.7,2.7,0,0,8,0,0,0.0,27,11,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,41,David Montgomery,chicago_bears,3.1,13.21,1.7,3.1,3.1,0,0,13,2,3,4.5,22,13,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,42,Dion Lewis,tennessee_titans,4.5,12.93,4.2,4.5,4.5,0,0,5,1,2,24.0,21,8,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,43,Duke Johnson,houston_texans,3.0,12.66,4.4,3.0,3.0,0,0,5,1,1,8.0,22,19,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,44,Royce Freeman,denver_broncos,2.9,12.35,10.0,2.9,2.9,0,0,2,2,2,4.5,20,13,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,45,Todd Gurley,los_angeles_rams,1.9,12.31,3.7,1.9,1.9,0,0,6,3,3,-1.0,22,15,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,46,Tony Pollard,dallas_cowboys,2.8,11.37,4.8,2.8,2.8,0,0,4,3,4,3.0,19,8,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,47,Patrick Laird,miami_dolphins,2.0,11.3,6.7,2.0,2.0,0,0,3,0,1,0.0,20,13,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,48,Deandre Washington,unknown,1.9,10.68,3.2,1.9,1.9,0,0,6,1,1,0.0,19,8,0,,,,,,,,,,,,,,,,
2019,12,49,Brian Hill,atlanta_falcons,2.7,9.09,1.6,2.7,2.7,0,0,9,3,4,4.3,14,5,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,50,Jay Ajayi,philadelphia_eagles,1.6,9.01,2.7,1.6,1.6,0,0,6,0,0,0.0,16,11,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,51,Bilal Powell,new_york_jets,2.0,8.8,3.0,2.0,2.0,0,0,5,1,2,5.0,15,7,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,52,Kalen Ballage,miami_dolphins,2.6,8.24,1.9,2.6,2.6,0,0,7,1,1,13.0,13,4,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,53,Dare Ogunbowale,tampa_bay_buccaneers,1.2,7.9,12.0,1.2,1.2,0,0,1,0,1,0.0,12,12,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,54,Brandon Bolden,new_england_patriots,1.1,7.25,11.0,1.1,1.1,0,0,1,0,0,0.0,11,11,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,55,Ty Johnson,detroit_lions,2.1,7.02,2.8,2.1,2.1,0,0,4,2,2,5.0,11,5,0,2019-11-24,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,6.3,0.0,72.36000000000001,62.0,1001.2
2019,12,56,Myles Gaskin,miami_dolphins,1.7,6.22,2.5,1.7,1.7,0,0,4,1,1,7.0,10,4,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,57,Jalen Richard,unknown,5.1,5.45,2.0,5.1,5.1,0,0,2,6,7,7.8,4,5,0,,,,,,,,,,,,,,,,
2019,12,58,Jaylen Samuels,pittsburgh_steelers,3.2,5.25,3.0,3.2,3.2,0,0,2,3,3,8.7,6,4,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,59,Trey Edmunds,pittsburgh_steelers,0.7,4.22,3.5,0.7,0.7,0,0,2,0,0,0.0,7,5,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,60,Josh Adams,new_york_jets,0.6,3.63,1.5,0.6,0.6,0,0,4,0,0,0.0,6,10,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,61,Jd Mckissic,detroit_lions,2.0,3.1,3.0,2.0,2.0,0,0,1,2,2,8.5,3,3,0,2019-11-24,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,6.3,0.0,72.36000000000001,62.0,1001.2
2019,12,62,James White,new_england_patriots,-0.1,2.88,2.5,-0.1,-0.1,0,0,2,1,3,-6.0,5,3,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,63,Rex Burkhead,new_england_patriots,1.7,2.82,1.5,1.7,1.7,0,0,2,2,5,7.0,3,4,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,64,Ty Montgomery,new_york_jets,2.3,2.71,0.4,2.3,2.3,0,0,5,1,2,21.0,2,4,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,65,Tj Logan,tampa_bay_buccaneers,0.2,1.4,2.0,0.2,0.2,0,0,1,0,0,0.0,2,2,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,66,Giovani Bernard,cincinnati_bengals,3.0,1.3,-1.0,3.0,3.0,0,0,1,3,3,10.3,-1,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,67,Wayne Gallman,new_york_giants,0.1,0.75,1.0,0.1,0.1,0,0,1,0,0,0.0,1,1,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,68,Kenjon Barner,atlanta_falcons,0.8,0.6,0.0,0.8,0.8,0,0,0,2,2,4.0,0,0,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,69,Wendell Smallwood,unknown,0.3,0.25,0.0,0.3,0.3,0,0,0,1,1,3.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,70,Danny Vitale,green_bay_packers,0.3,0.25,0.0,0.3,0.3,0,0,0,1,1,3.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,71,Alex Armah,carolina_panthers,0.0,0.1,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,72,Andrew Beck,denver_broncos,0.0,0.1,0.0,0.0,0.0,0,0,0,1,1,18.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,73,Alec Ingold,unknown,0.0,0.1,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,74,Malcolm Brown,los_angeles_rams,0.0,0.1,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,75,Jamize Olawale,dallas_cowboys,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,76,Taiwan Jones,houston_texans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,77,Patrick Dimarco,buffalo_bills,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,78,Cordarrelle Patterson,chicago_bears,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,79,Kyle Juszczyk,san_francisco_49ers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,80,Buddy Howell,houston_texans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,81,Boston Scott,philadelphia_eagles,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,82,Jordan Wilkins,indianapolis_colts,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,83,Reggie Bonnafon,carolina_panthers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,84,Dontrell Hilliard,cleveland_browns,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,85,Ryan Nall,chicago_bears,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,86,Patrick Ricard,baltimore_ravens,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,87,D'Ernest Johnson,cleveland_browns,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,88,Khari Blasingame,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,89,Khari Blasingame,tennessee_titans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,90,De'Lance Turner,baltimore_ravens,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,91,De'Lance Turner,miami_dolphins,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,92,Bryce Love,unknown,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,93,Cullen Gillaspia,houston_texans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,94,Chandler Cox,miami_dolphins,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,95,Devine Ozigbo,jacksonville_jaguars,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,96,Travis Homer,seattle_seahawks,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,97,Trayveon Williams,cincinnati_bengals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,98,Jordan Scarlett,carolina_panthers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,99,Darrell Henderson,los_angeles_rams,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,100,Ryquell Armstead,jacksonville_jaguars,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,101,Cethan Carter,cincinnati_bengals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,102,Javorius Allen,new_orleans_saints,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,103,Javorius Allen,new_york_giants,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,104,Michael Burton,unknown,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
