Year,Week,Rank,Player,Team,FPTS,Score,FPTS/G,FPTS,FL,ATT,REC,TGT,Y/R,20+,Rec_Yds,Rec_TD,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2023,14,54,Justin Jefferson,minnesota_vikings,2.7,9.48,2.7,2.7,0,0,2,3,13.5,0,27,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,55,Chris Moore,tennessee_titans,2.2,9.25,2.2,2.2,0,0,1,1,22.0,1,22,0,2023-12-11,8:15PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,14,56,Dj Chark,carolina_panthers,2.6,9.15,2.6,2.6,0,0,2,4,13.0,0,26,0,2023-12-10,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2023,14,57,Allen Robinson,pittsburgh_steelers,2.1,8.85,2.1,2.1,0,0,1,3,21.0,1,21,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,58,Jakobi Meyers,las_vegas_raiders,2.5,8.75,2.5,2.5,0,0,5,6,5.0,0,25,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,59,Jaxon Smith-Njigba,seattle_seahawks,2.5,8.6,2.5,2.5,0,0,4,7,6.3,0,25,0,2023-12-10,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2023,14,60,Kadarius Toney,kansas_city_chiefs,4.1,8.54,4.1,4.1,0,2,3,4,8.3,0,25,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,61,Rashod Bateman,baltimore_ravens,2.4,8.5,2.4,2.4,0,0,2,4,12.0,0,24,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,62,Isaiah Hodgins,new_york_giants,8.2,8.35,8.2,8.2,0,0,2,2,11.0,0,22,1,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,63,Lynn Bowden,new_orleans_saints,2.4,8.3,2.4,2.4,0,0,4,4,6.0,0,24,0,2023-12-10,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2023,14,64,Stefon Diggs,buffalo_bills,2.4,8.3,2.4,2.4,0,0,4,11,6.0,0,24,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,65,Cedric Tillman,cleveland_browns,2.3,8.18,2.3,2.3,0,0,2,4,11.5,0,23,0,2023-12-10,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2023,14,66,Tyler Boyd,cincinnati_bengals,2.3,8.18,2.3,2.3,0,0,2,3,11.5,0,23,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,67,Marquez Valdes-Scantling,kansas_city_chiefs,2.2,7.85,2.2,2.2,0,0,2,4,11.0,0,22,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,68,Jonathan Mingo,carolina_panthers,2.2,7.85,2.2,2.2,0,0,2,9,11.0,0,22,0,2023-12-10,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2023,14,69,Alec Pierce,indianapolis_colts,2.2,7.85,2.2,2.2,0,0,2,3,11.0,0,22,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,70,Samori Toure,green_bay_packers,2.2,7.85,2.2,2.2,0,0,2,4,11.0,0,22,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,71,Justin Watson,kansas_city_chiefs,1.8,7.55,1.8,1.8,0,0,1,1,18.0,0,18,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,72,Khadarel Hodge,atlanta_falcons,1.8,7.55,1.8,1.8,0,0,1,2,18.0,0,18,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,73,Amon-Ra St Brown,detroit_lions,2.1,7.35,2.1,2.1,0,0,3,8,7.0,0,21,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,74,Dontayvion Wicks,green_bay_packers,2.0,7.2,2.0,2.0,0,0,2,6,10.0,0,20,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,75,Donovan Peoples-Jones,cleveland_browns,1.7,7.15,1.7,1.7,0,0,1,1,17.0,0,17,0,2023-12-10,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2023,14,76,Donovan Peoples-Jones,detroit_lions,1.7,7.15,1.7,1.7,0,0,1,1,17.0,0,17,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,77,Ty Montgomery,new_england_patriots,0.0,7.15,0.0,0.0,0,0,1,2,17.0,0,17,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,78,George Pickens,pittsburgh_steelers,1.9,7.07,1.9,1.9,0,0,5,6,3.8,0,19,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,79,Randall Cobb,new_york_jets,7.5,6.85,7.5,7.5,0,0,1,1,15.0,0,15,1,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,80,Tyquan Thornton,new_england_patriots,1.7,6.15,1.7,1.7,0,0,3,5,5.7,0,17,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,81,Jerry Jeudy,denver_broncos,1.6,5.9,1.6,1.6,0,0,2,6,8.0,0,16,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,82,Kj Osborn,minnesota_vikings,1.5,5.72,1.5,1.5,0,0,4,7,3.8,0,15,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,83,Xavier Hutchinson,houston_texans,1.5,5.58,1.5,1.5,0,0,2,3,7.5,0,15,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,84,Kalif Raymond,detroit_lions,1.5,5.55,1.5,1.5,0,0,3,4,5.0,0,15,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,85,Nico Collins,houston_texans,1.3,5.55,1.3,1.3,0,0,1,1,13.0,0,13,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,86,Darius Slayton,new_york_giants,1.4,5.25,1.4,1.4,0,0,2,2,7.0,0,14,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,87,Khalil Shakir,buffalo_bills,1.2,5.15,1.2,1.2,0,0,1,1,12.0,0,12,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,88,Lil'Jordan Humphrey,denver_broncos,1.2,5.15,1.2,1.2,0,0,1,1,12.0,0,12,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,89,Jalen Nailor,minnesota_vikings,1.3,4.92,1.3,1.3,0,0,2,5,6.5,0,13,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,90,Jalin Hyatt,new_york_giants,1.3,4.92,1.3,1.3,0,0,2,3,6.5,0,13,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,91,Braxton Berrios,miami_dolphins,1.3,4.92,1.3,1.3,0,0,2,2,6.5,0,13,0,2023-12-11,8:15PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,14,92,David Moore,tampa_bay_buccaneers,1.1,4.75,1.1,1.1,0,0,1,1,11.0,0,11,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,93,Tyler Scott,chicago_bears,1.1,4.75,1.1,1.1,0,0,1,1,11.0,0,11,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,94,Velus Jones,chicago_bears,1.1,4.75,1.1,1.1,0,0,1,1,11.0,0,11,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,95,Marvin Mims,denver_broncos,1.1,4.28,1.1,1.1,0,0,2,3,5.5,0,11,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,96,Alex Erickson,los_angeles_chargers,0.9,3.95,0.9,0.9,0,0,1,7,9.0,0,9,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,97,Trent Sherfield,buffalo_bills,0.9,3.95,0.9,0.9,0,0,1,2,9.0,0,9,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,98,Mike Evans,tampa_bay_buccaneers,0.8,3.55,0.8,0.8,0,0,1,6,8.0,0,8,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,99,Jalen Guyton,los_angeles_chargers,0.8,3.55,0.8,0.8,0,0,1,1,8.0,0,8,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,100,Malik Heath,green_bay_packers,6.6,3.25,6.6,6.6,0,0,1,2,6.0,0,6,1,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,101,John Metchie,houston_texans,0.6,2.75,0.6,0.6,0,0,1,5,6.0,0,6,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,102,Trey Palmer,tampa_bay_buccaneers,0.8,2.35,0.8,0.8,0,1,1,1,5.0,0,5,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,103,Richie James,kansas_city_chiefs,0.4,1.95,0.4,0.4,0,0,1,2,4.0,0,4,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,104,Mack Hollins,atlanta_falcons,0.4,1.95,0.4,0.4,0,0,1,1,4.0,0,4,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,105,Xavier Gipson,new_york_jets,7.2,1.55,7.2,7.2,0,1,1,1,3.0,0,3,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,106,Treylon Burks,tennessee_titans,0.6,0.75,0.6,0.6,0,1,1,3,1.0,0,1,0,2023-12-11,8:15PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,14,107,Tylan Wallace,baltimore_ravens,6.0,0.0,6.0,6.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,108,Kavontae Turpin,dallas_cowboys,2.2,0.0,2.2,2.2,0,1,0,1,0.0,0,0,0,2023-12-10,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2023,14,109,Calvin Austin,pittsburgh_steelers,1.2,0.0,1.2,1.2,0,1,0,0,0.0,0,0,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,110,Ihmir Smith-Marsette,carolina_panthers,1.0,0.0,1.0,1.0,0,1,0,1,0.0,0,0,0,2023-12-10,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2023,14,111,Jameson Williams,detroit_lions,0.4,0.0,0.4,0.4,0,1,0,2,0.0,0,0,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,112,Skyy Moore,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,113,Jalen Tolbert,dallas_cowboys,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2023,14,114,Ben Skowronek,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,115,Dj Turner,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,116,Dj Turner,las_vegas_raiders,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,117,Austin Trammell,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,118,Ronnie Bell,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2023,14,119,Tutu Atwell,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,120,Gabe Davis,buffalo_bills,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2023-12-10,4:25PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2023,14,121,James Proche,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2023,14,122,Devin Duvernay,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2023,14,123,Gunner Olszewski,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,124,Gunner Olszewski,pittsburgh_steelers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,125,Jalen Reagor,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,126,Jauan Jennings,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2023,14,127,Lawrence Cager,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-11,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,128,Rashid Shaheed,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2023,14,129,Irvin Charles,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,130,Dareke Young,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2023,14,131,Britain Covey,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2023,14,132,Deven Thompkins,tampa_bay_buccaneers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,,,,,
2023,14,133,Derius Davis,los_angeles_chargers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,14,134,Andrei Iosivas,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,135,Colton Dowell,tennessee_titans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-11,8:15PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,14,136,Charlie Jones,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,137,Tre Tucker,las_vegas_raiders,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,138,Jake Bobo,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2023,14,139,Elijah Cooks,jacksonville_jaguars,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2023,14,140,Matthew Slater,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-07,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2023,14,141,Allen Lazard,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,142,Brandon Powell,minnesota_vikings,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,143,Justin Hardee,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,144,Scotty Miller,unknown,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0,0,0,,,,,,,,,,,,,,,,
2023,14,145,Chase Claypool,chicago_bears,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,146,Chase Claypool,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-11,8:15PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,14,147,Dj Montgomery,indianapolis_colts,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,148,Deandre Carter,las_vegas_raiders,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,4:05PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,14,149,Noah Brown,houston_texans,0.0,0.0,0.0,0.0,0,0,0,5,0.0,0,0,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,14,150,Trent Taylor,chicago_bears,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2023,14,151,Isaiah Mckenzie,indianapolis_colts,-2.0,-0.1,-2.0,-2.0,1,0,0,0,0.0,0,0,0,2023-12-10,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,14,152,Robert Woods,houston_texans,-0.2,-0.45,-0.2,-0.2,0,0,1,3,-2.0,0,-2,0,2023-12-10,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2023,15,1,Chris Godwin,tampa_bay_buccaneers,15.5,44.98,15.5,15.5,0,0,10,12,15.5,4,155,0,2023-12-17,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,,,,,
2023,15,2,Terry Mclaurin,washington_commanders,20.1,41.68,20.1,20.1,0,0,6,12,23.5,3,141,1,2023-12-17,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,15,3,Jaylen Waddle,miami_dolphins,20.2,41.67,20.2,20.2,0,0,8,9,17.8,2,142,1,2023-12-17,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2023,15,4,Joshua Palmer,unknown,17.3,34.6,17.3,17.3,0,0,4,4,28.3,2,113,1,,,,,,,,,,,,,,,,
2023,15,5,Jordan Addison,minnesota_vikings,23.1,33.83,23.1,23.1,0,0,6,6,18.5,2,111,2,2023-12-16,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,,,,,
2023,15,6,Amon-Ra St Brown,detroit_lions,17.2,33.65,17.2,17.2,0,0,7,9,16.0,3,112,1,2023-12-16,8:15PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2023,15,7,Amari Cooper,cleveland_browns,16.9,33.44,16.9,16.9,0,0,4,8,27.3,2,109,1,2023-12-17,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2023,15,8,Cooper Kupp,los_angeles_rams,17.1,33.24,17.1,17.1,0,0,8,8,13.9,1,111,1,2023-12-17,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2023,15,9,Davante Adams,las_vegas_raiders,16.1,30.64,16.1,16.1,0,0,8,12,12.6,2,101,1,2023-12-14,8:15PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2023,15,10,Dontayvion Wicks,green_bay_packers,9.7,29.08,9.7,9.7,0,0,6,7,16.2,3,97,0,2023-12-17,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,,,,,
2023,15,11,Rashee Rice,kansas_city_chiefs,15.1,28.12,15.1,15.1,0,0,9,9,10.1,2,91,1,2023-12-17,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
