year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,rec,yds,td,yac
2020,12,00-0031549,N.Agholor,LV,WR,1,5.4,10.4,5.4,10.4,5,54.0,0,12.0
2020,12,00-0034960,J.Meyers,NE,WR,1,5.2,10.2,5.2,10.2,5,52.0,0,24.0
2020,12,00-0034764,M.Gallup,DAL,WR,1,4.1,10.1,4.1,10.1,6,41.0,0,12.0
2020,12,00-0034827,D.Moore,CAR,WR,1,6.1,10.1,6.1,10.1,4,61.0,0,16.0
2020,12,00-0033871,C.Davis,TEN,WR,1,7.0,10.0,7.0,10.0,3,70.0,0,22.0
2020,12,00-0029000,C.Beasley,BUF,WR,1,7.5,9.5,7.5,9.5,2,25.0,0,9.0
2020,12,00-0032765,M.Thomas,NO,WR,1,5.1,9.1,5.1,9.1,4,50.0,0,6.0
2020,12,00-0033943,J.Reynolds,LA,WR,1,4.0,9.0,4.0,9.0,5,40.0,0,22.0
2020,12,00-0032775,D.Robinson,KC,WR,1,3.6,8.6,3.6,8.6,5,36.0,0,20.0
2020,12,00-0033589,D.Moore,SEA,WR,1,5.5,8.5,5.5,8.5,3,-6.0,1,1.0
2020,12,00-0036357,H.Ruggs,LV,WR,1,5.4,8.4,5.4,8.4,3,56.0,0,6.0
2020,12,00-0034646,B.Powell,ATL,WR,1,6.4,8.4,6.4,8.4,2,4.0,1,0.0
2020,12,00-0035457,T.Johnson,LAC,WR,1,6.3,8.3,6.3,8.3,2,63.0,0,11.0
2020,12,00-0031325,S.Watkins,KC,WR,1,3.8,7.8,3.8,7.8,4,38.0,0,12.0
2020,12,00-0027891,G.Tate,NYG,WR,1,3.6,7.6,3.6,7.6,4,36.0,0,1.0
2020,12,00-0033681,K.Cole,JAX,WR,1,4.4,7.4,4.4,7.4,3,44.0,0,15.0
2020,12,00-0035527,A.Isabella,ARI,WR,1,3.3,7.3,3.3,7.3,4,33.0,0,34.0
2020,12,00-0036358,C.Lamb,DAL,WR,1,2.1,7.1,2.1,7.1,5,21.0,0,9.0
2020,12,00-0036268,L.Shenault,JAX,WR,1,3.7,6.7,3.7,6.7,3,31.0,0,20.0
2020,12,00-0034279,E.St. Brown,GB,WR,1,4.6,6.6,4.6,6.6,2,39.0,0,23.0
2020,12,00-0033307,K.Bourne,SF,WR,1,3.4,6.4,3.4,6.4,3,34.0,0,8.0
2020,12,00-0036309,D.Mooney,CHI,WR,1,3.4,6.4,3.4,6.4,3,34.0,0,6.0
2020,12,00-0034411,R.Gage,ATL,WR,1,3.4,6.4,3.4,6.4,3,34.0,0,20.0
2020,12,00-0031868,D.Byrd,NE,WR,1,3.3,6.3,3.3,6.3,3,33.0,0,20.0
2020,12,00-0035414,J.Guyton,LAC,WR,1,3.3,6.3,3.3,6.3,3,33.0,0,8.0
2020,12,00-0031941,J.Crowder,NYJ,WR,1,3.1,6.1,3.1,6.1,3,31.0,0,6.0
2020,12,00-0034854,K.Hodge,CLE,WR,1,3.1,6.1,3.1,6.1,3,31.0,0,3.0
2020,12,00-0033908,C.Kupp,LA,WR,1,4.1,6.1,4.1,6.1,2,41.0,0,30.0
2020,12,00-0034353,A.Miller,CHI,WR,1,2.8,5.8,2.8,5.8,3,28.0,0,3.0
2020,12,00-0033536,M.Williams,LAC,WR,1,2.6,5.6,2.6,5.6,3,26.0,0,0.0
2020,12,00-0035140,M.Hardman,KC,WR,1,2.3,5.3,2.3,5.3,3,23.0,0,0.0
2020,12,00-0032211,T.Lockett,SEA,WR,1,2.3,5.3,2.3,5.3,3,23.0,0,13.0
2020,12,00-0036331,D.Duvernay,BAL,WR,1,2.0,5.0,2.0,5.0,3,20.0,0,4.0
2020,12,00-0034775,C.Kirk,ARI,WR,1,1.9,4.9,1.9,4.9,3,19.0,0,9.0
2020,12,00-0036252,M.Pittman,IND,WR,1,2.8,4.8,2.8,4.8,2,28.0,0,21.0
2020,12,00-0036277,Q.Cephus,DET,WR,1,2.7,4.7,2.7,4.7,2,27.0,0,4.0
2020,12,00-0033009,T.Boyd,CIN,WR,1,1.5,4.5,1.5,4.5,3,15.0,0,14.0
2020,12,00-0036387,J.Reagor,PHI,WR,1,1.1,4.1,1.1,4.1,3,11.0,0,19.0
2020,12,00-0033555,M.Hollins,MIA,WR,1,1.9,3.9,1.9,3.9,2,19.0,0,7.0
2020,12,00-0034676,J.Washington,PIT,WR,1,1.9,3.9,1.9,3.9,2,19.0,0,3.0
2020,12,00-0034286,R.James,SF,WR,1,2.9,3.9,2.9,3.9,1,29.0,0,6.0
2020,12,00-0034366,K.Coutee,HOU,WR,1,1.7,3.7,1.7,3.7,2,17.0,0,7.0
2020,12,00-0033094,M.Hall,DET,WR,1,1.6,3.6,1.6,3.6,2,16.0,0,2.0
2020,12,00-0035590,R.Ridley,CHI,WR,1,1.6,3.6,1.6,3.6,2,16.0,0,5.0
2020,12,00-0035592,T.Fulgham,PHI,WR,1,1.6,3.6,1.6,3.6,2,16.0,0,1.0
2020,12,00-0029137,A.Jeffery,PHI,WR,1,1.5,3.5,1.5,3.5,2,15.0,0,0.0
2020,12,00-0032791,J.Grant,MIA,WR,1,1.5,3.5,1.5,3.5,2,15.0,0,7.0
2020,12,00-0033251,Z.Pascal,IND,WR,1,2.3,3.3,2.3,3.3,1,23.0,0,0.0
2020,12,00-0027793,A.Brown,TB,WR,1,1.1,3.1,1.1,3.1,2,11.0,0,11.0
2020,12,00-0034132,C.Blake,ATL,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,5.0
2020,12,00-0034765,T.Smith,NO,WR,1,1.6,2.6,1.6,2.6,1,16.0,0,19.0
2020,12,00-0028411,D.Inman,WAS,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,8.0
2020,12,00-0032977,R.Higgins,CLE,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,0.0
2020,12,00-0036365,B.Edwards,LV,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,3.0
2020,12,00-0033367,C.Board,NYG,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,6.0
2020,12,00-0035208,O.Zaccheaus,ATL,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,4.0
2020,12,00-0034928,S.Sims,WAS,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,1.0
2020,12,00-0034407,R.McCloud,PIT,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,9.0
2020,12,00-0035510,J.Smith,NYJ,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,2.0
2020,12,00-0035287,K.Johnson,ARI,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,2.0
2020,12,00-0034772,A.Callaway,MIA,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,0.0
2020,12,00-0027685,E.Sanders,NO,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,1.0
2020,12,00-0033733,G.Ward,PHI,WR,1,0.3,1.3,0.3,1.3,1,3.0,0,7.0
2020,12,00-0035848,D.Harris,IND,WR,1,0.3,1.3,0.3,1.3,1,1.0,0,1.0
2020,12,00-0033891,Z.Jones,LV,WR,1,0.3,1.3,0.3,1.3,1,3.0,0,6.0
2020,12,00-0036398,J.Hightower,PHI,WR,1,0.1,1.1,0.1,1.1,1,1.0,0,3.0
2020,12,00-0034652,C.Batson,TEN,WR,1,0.5,0.5,0.5,0.5,0,0.0,0,0.0
2020,12,00-0035645,G.Olszewski,NE,WR,1,0.1,0.1,0.1,0.1,0,0.0,0,0.0
2020,12,00-0033911,T.Taylor,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0036133,J.Proche,BAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0033591,N.Brown,DAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0033572,J.Agnew,DET,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0036407,J.Jeudy,DEN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0033375,T.Patrick,DEN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0027942,A.Green,CIN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0035535,D.Slayton,NYG,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0032778,T.Sharpe,MIN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0027902,D.Bryant,BAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0035298,S.Miller,TB,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0036427,T.Johnson,TB,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0036364,L.Bowden,MIA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0034370,D.Hamilton,DEN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0034686,A.Tate,CIN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0032464,K.Raymond,TEN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,12,00-0034418,C.Wilson,DAL,WR,1,-0.1,-0.1,-0.1,-0.1,0,0.0,0,0.0
2020,12,00-0033466,I.McKenzie,BUF,WR,1,-0.1,-0.1,-0.1,-0.1,0,0.0,0,0.0
2020,12,00-0032543,A.Erickson,CIN,WR,1,-0.4,-0.4,-0.4,-0.4,0,0.0,0,0.0
2020,12,00-0036412,K.Hamler,DEN,WR,1,-0.8,-0.8,-0.8,-0.8,0,0.0,0,0.0
2020,12,00-0035864,K.Hinton,DEN,WR,1,-2.65,-2.65,-2.65,-2.65,0,0.0,0,0.0
2020,11,00-0030279,K.Allen,LAC,WR,1,20.5,36.5,20.5,36.5,16,145.0,1,80.0
2020,11,00-0030035,A.Thielen,MIN,WR,1,24.3,32.3,24.3,32.3,8,123.0,2,48.0
2020,11,00-0030431,R.Woods,LA,WR,1,18.6,30.6,18.6,30.6,12,130.0,1,69.0
2020,11,00-0033040,T.Hill,KC,WR,1,16.0,27.0,16.0,27.0,11,102.0,1,43.0
2020,11,00-0031868,D.Byrd,NE,WR,1,20.3,26.3,20.3,26.3,6,132.0,1,26.0
2020,11,00-0033908,C.Kupp,LA,WR,1,14.5,25.5,14.5,25.5,11,145.0,0,74.0
2020,11,00-0031381,D.Adams,GB,WR,1,16.6,23.6,16.6,23.6,7,106.0,1,33.0
2020,11,00-0035216,D.Johnson,PIT,WR,1,11.1,23.1,11.1,23.1,12,111.0,0,33.0
2020,11,00-0034827,D.Moore,CAR,WR,1,14.8,21.8,14.8,21.8,7,127.0,0,38.0
2020,11,00-0032211,T.Lockett,SEA,WR,1,12.7,21.7,12.7,21.7,9,67.0,1,21.0
2020,11,00-0033282,C.Samuel,CAR,WR,1,13.4,21.4,13.4,21.4,8,70.0,1,38.0
2020,11,00-0031549,N.Agholor,LV,WR,1,14.8,20.8,14.8,20.8,6,88.0,1,29.0
2020,11,00-0032765,M.Thomas,NO,WR,1,10.4,19.4,10.4,19.4,9,104.0,0,14.0
2020,11,00-0033921,C.Godwin,TB,WR,1,11.3,18.3,11.3,18.3,7,53.0,1,27.0
2020,11,00-0031547,D.Parker,MIA,WR,1,12.1,18.1,12.1,18.1,6,61.0,1,16.0
2020,11,00-0036322,J.Jefferson,MIN,WR,1,14.6,17.6,14.6,17.6,3,86.0,1,3.0
2020,11,00-0033009,T.Boyd,CIN,WR,1,8.5,17.5,8.5,17.5,9,85.0,0,35.0
2020,11,00-0033536,M.Williams,LAC,WR,1,13.2,17.2,13.2,17.2,4,72.0,1,29.0
2020,11,00-0033375,T.Patrick,DEN,WR,1,11.9,16.9,11.9,16.9,5,119.0,0,58.0
2020,11,00-0033871,C.Davis,TEN,WR,1,11.3,16.3,11.3,16.3,5,113.0,0,37.0
2020,11,00-0035676,A.Brown,TEN,WR,1,12.2,16.2,12.2,16.2,4,62.0,1,38.0
2020,11,00-0031408,M.Evans,TB,WR,1,10.9,15.9,10.9,15.9,5,49.0,1,15.0
2020,11,00-0036326,C.Claypool,PIT,WR,1,11.9,15.9,11.9,15.9,4,59.0,1,7.0
2020,11,00-0036252,M.Pittman,IND,WR,1,12.6,15.6,12.6,15.6,3,66.0,1,54.0
2020,11,00-0036358,C.Lamb,DAL,WR,1,10.6,14.6,10.6,14.6,4,34.0,1,20.0
2020,11,00-0022921,L.Fitzgerald,ARI,WR,1,6.2,14.2,6.2,14.2,8,62.0,0,49.0
2020,11,00-0031544,A.Cooper,DAL,WR,1,8.1,14.1,8.1,14.1,6,81.0,0,24.0
2020,11,00-0027942,A.Green,CIN,WR,1,10.1,14.1,10.1,14.1,4,41.0,1,8.0
2020,11,00-0034837,C.Ridley,ATL,WR,1,9.0,14.0,9.0,14.0,5,90.0,0,11.0
2020,11,00-0033127,W.Fuller,HOU,WR,1,8.0,14.0,8.0,14.0,6,80.0,0,37.0
2020,11,00-0027793,A.Brown,TB,WR,1,5.8,13.8,5.8,13.8,8,57.0,0,20.0
2020,11,00-0035640,D.Metcalf,SEA,WR,1,10.6,13.6,10.6,13.6,3,46.0,1,12.0
2020,11,00-0032054,B.Perriman,NYJ,WR,1,11.4,13.4,11.4,13.4,2,54.0,1,3.0
2020,11,00-0035659,T.McLaurin,WAS,WR,1,8.4,13.4,8.4,13.4,5,84.0,0,23.0
2020,11,00-0034411,R.Gage,ATL,WR,1,5.8,12.8,5.8,12.8,7,58.0,0,22.0
2020,11,00-0031236,B.Cooks,HOU,WR,1,8.5,12.5,8.5,12.5,4,85.0,0,30.0
2020,11,00-0032688,R.Chosen,CAR,WR,1,4.6,11.6,4.6,11.6,7,46.0,0,29.0
2020,11,00-0027685,E.Sanders,NO,WR,1,6.6,10.6,6.6,10.6,4,66.0,0,22.0
2020,11,00-0032775,D.Robinson,KC,WR,1,4.4,10.4,4.4,10.4,6,44.0,0,8.0
2020,11,00-0034854,K.Hodge,CLE,WR,1,7.3,10.3,7.3,10.3,3,73.0,0,14.0
2020,11,00-0034928,S.Sims,WAS,WR,1,7.3,10.3,7.3,10.3,3,13.0,1,2.0
2020,11,00-0036255,D.Mims,NYJ,WR,1,7.1,10.1,7.1,10.1,3,71.0,0,7.0
2020,11,00-0030564,D.Hopkins,ARI,WR,1,5.1,10.1,5.1,10.1,5,51.0,0,19.0
2020,11,00-0032977,R.Higgins,CLE,WR,1,6.5,9.5,6.5,9.5,3,65.0,0,2.0
2020,11,00-0036387,J.Reagor,PHI,WR,1,5.2,9.2,5.2,9.2,4,52.0,0,5.0
2020,11,00-0029293,M.Jones,DET,WR,1,5.1,9.1,5.1,9.1,4,51.0,0,7.0
2020,11,00-0034366,K.Coutee,HOU,WR,1,7.0,9.0,7.0,9.0,2,10.0,1,0.0
2020,11,00-0034775,C.Kirk,ARI,WR,1,5.0,9.0,5.0,9.0,4,50.0,0,0.0
2020,11,00-0028002,R.Cobb,HOU,WR,1,6.7,8.7,6.7,8.7,2,7.0,1,3.0
2020,11,00-0034272,M.Valdes-Scantling,GB,WR,1,5.5,8.5,5.5,8.5,3,55.0,0,10.0
2020,11,00-0033251,Z.Pascal,IND,WR,1,5.4,8.4,5.4,8.4,3,54.0,0,13.0
2020,11,00-0034777,D.Chark,JAX,WR,1,4.1,8.1,4.1,8.1,4,41.0,0,21.0
2020,11,00-0036415,V.Jefferson,LA,WR,1,6.7,7.7,6.7,7.7,1,7.0,1,2.0
2020,11,00-0036412,K.Hamler,DEN,WR,1,3.5,7.5,3.5,7.5,4,35.0,0,16.0
2020,11,00-0027902,D.Bryant,BAL,WR,1,2.8,6.8,2.8,6.8,4,28.0,0,34.0
2020,11,00-0034960,J.Meyers,NE,WR,1,3.8,6.8,3.8,6.8,3,38.0,0,26.0
2020,11,00-0036407,J.Jeudy,DEN,WR,1,3.7,6.7,3.7,6.7,3,37.0,0,11.0
2020,11,00-0029608,T.Hilton,IND,WR,1,3.6,6.6,3.6,6.6,3,36.0,0,9.0
2020,11,00-0035457,T.Johnson,LAC,WR,1,5.4,6.4,5.4,6.4,1,54.0,0,4.0
2020,11,00-0034407,R.McCloud,PIT,WR,1,2.3,6.3,2.3,6.3,4,20.0,0,23.0
2020,11,00-0033943,J.Reynolds,LA,WR,1,3.2,6.2,3.2,6.2,3,32.0,0,16.0
2020,11,00-0033857,J.Smith-Schuster,PIT,WR,1,1.9,5.9,1.9,5.9,4,19.0,0,16.0
2020,11,00-0027944,J.Jones,ATL,WR,1,3.9,5.9,3.9,5.9,2,39.0,0,7.0
2020,11,00-0034983,H.Renfrow,LV,WR,1,3.7,5.7,3.7,5.7,2,37.0,0,14.0
2020,11,00-0036410,T.Higgins,CIN,WR,1,2.6,5.6,2.6,5.6,3,26.0,0,5.0
2020,11,00-0030663,W.Snead,BAL,WR,1,2.3,5.3,2.3,5.3,3,23.0,0,11.0
2020,11,00-0034764,M.Gallup,DAL,WR,1,2.9,4.9,2.9,4.9,2,29.0,0,9.0
2020,11,00-0034132,C.Blake,ATL,WR,1,2.8,4.8,2.8,4.8,2,28.0,0,9.0
2020,11,00-0034297,B.Pringle,KC,WR,1,1.7,4.7,1.7,4.7,3,17.0,0,11.0
2020,11,00-0033681,K.Cole,JAX,WR,1,2.6,4.6,2.6,4.6,2,26.0,0,3.0
2020,11,00-0033094,M.Hall,DET,WR,1,1.6,4.6,1.6,4.6,3,16.0,0,7.0
2020,11,00-0031382,J.Landry,CLE,WR,1,2.6,4.6,2.6,4.6,2,23.0,0,13.0
2020,11,00-0034652,C.Batson,TEN,WR,1,2.5,4.5,2.5,4.5,2,21.0,0,21.0
2020,11,00-0034104,C.Sims,WAS,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,16.0
2020,11,00-0033572,J.Agnew,DET,WR,1,1.0,4.0,1.0,4.0,3,10.0,0,9.0
2020,11,00-0033733,G.Ward,PHI,WR,1,0.9,3.9,0.9,3.9,3,9.0,0,12.0
2020,11,00-0034521,A.Lazard,GB,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,4.0
2020,11,00-0032791,J.Grant,MIA,WR,1,1.5,3.5,1.5,3.5,2,12.0,0,6.0
2020,11,00-0035215,D.Harty,NO,WR,1,2.5,3.5,2.5,3.5,1,2.0,0,6.0
2020,11,00-0034279,E.St. Brown,GB,WR,1,2.3,3.3,2.3,3.3,1,23.0,0,25.0
2020,11,00-0035848,D.Harris,IND,WR,1,2.0,3.0,2.0,3.0,1,1.0,0,4.0
2020,11,00-0033891,Z.Jones,LV,WR,1,1.8,2.8,1.8,2.8,1,18.0,0,18.0
2020,11,00-0036357,H.Ruggs,LV,WR,1,1.7,2.7,1.7,2.7,1,5.0,0,5.0
2020,11,00-0031941,J.Crowder,NYJ,WR,1,1.6,2.6,1.6,2.6,1,16.0,0,1.0
2020,11,00-0035140,M.Hardman,KC,WR,1,1.6,2.6,1.6,2.6,1,16.0,0,5.0
2020,11,00-0031339,D.Moncrief,NE,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,14.0
2020,11,00-0033589,D.Moore,SEA,WR,1,0.5,2.5,0.5,2.5,2,5.0,0,6.0
2020,11,00-0036133,J.Proche,BAL,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,8.0
2020,11,00-0032980,M.Johnson,IND,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,0.0
2020,11,00-0034772,A.Callaway,MIA,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,3.0
2020,11,00-0032128,C.Conley,JAX,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,14.0
2020,11,00-0034676,J.Washington,PIT,WR,1,1.2,2.2,1.2,2.2,1,12.0,0,0.0
2020,11,00-0032543,A.Erickson,CIN,WR,1,1.0,2.0,1.0,2.0,1,8.0,0,7.0
2020,11,00-0035208,O.Zaccheaus,ATL,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,-1.0
2020,11,00-0033555,M.Hollins,MIA,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,5.0
2020,11,00-0035006,O.Johnson,MIN,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,4.0
2020,11,00-0036277,Q.Cephus,DET,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,0.0
2020,11,00-0035592,T.Fulgham,PHI,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,0.0
2020,11,00-0036142,I.Wright,WAS,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,7.0
2020,11,00-0034418,C.Wilson,DAL,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,1.0
2020,11,00-0036182,N.Westbrook-Ikhine,TEN,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,0.0
2020,11,00-0035527,A.Isabella,ARI,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,9.0
2020,11,00-0033591,N.Brown,DAL,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,2.0
2020,11,00-0036331,D.Duvernay,BAL,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,9.0
2020,11,00-0035510,J.Smith,NYJ,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2020,11,00-0034686,A.Tate,CIN,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2020,11,00-0035414,J.Guyton,LAC,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,0.0
2020,11,00-0036365,B.Edwards,LV,WR,1,0.1,1.1,0.1,1.1,1,1.0,0,0.0
2020,11,00-0034646,B.Powell,ATL,WR,1,0.3,0.3,0.3,0.3,0,0.0,0,0.0
2020,11,00-0035662,M.Brown,BAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,11,00-0029137,A.Jeffery,PHI,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2020,10,00-0029000,C.Beasley,BUF,WR,1,16.9,27.9,16.9,27.9,11,109.0,1,40.0
2020,10,00-0030564,D.Hopkins,ARI,WR,1,18.7,25.7,18.7,25.7,7,127.0,1,33.0
2020,10,00-0031588,S.Diggs,BUF,WR,1,15.3,25.3,15.3,25.3,10,93.0,1,39.0
2020,10,00-0034272,M.Valdes-Scantling,GB,WR,1,20.9,24.9,20.9,24.9,4,149.0,1,81.0
2020,10,00-0036410,T.Higgins,CIN,WR,1,17.5,24.5,17.5,24.5,7,115.0,1,53.0
2020,10,00-0035216,D.Johnson,PIT,WR,1,17.6,23.6,17.6,23.6,6,116.0,1,52.0
2020,10,00-0029293,M.Jones,DET,WR,1,15.6,23.6,15.6,23.6,8,96.0,1,15.0
2020,10,00-0030663,W.Snead,BAL,WR,1,18.4,23.4,18.4,23.4,5,64.0,2,33.0
2020,10,00-0033857,J.Smith-Schuster,PIT,WR,1,13.7,22.7,13.7,22.7,9,77.0,1,23.0
2020,10,00-0036322,J.Jefferson,MIN,WR,1,13.5,21.5,13.5,21.5,8,135.0,0,66.0
2020,10,00-0036326,C.Claypool,PIT,WR,1,17.3,21.3,17.3,21.3,4,56.0,2,27.0
2020,10,00-0031381,D.Adams,GB,WR,1,12.6,20.6,12.6,20.6,8,66.0,1,52.0
2020,10,00-0030035,A.Thielen,MIN,WR,1,16.3,20.3,16.3,20.3,4,43.0,2,7.0
2020,10,00-0036261,B.Aiyuk,SF,WR,1,12.7,19.7,12.7,19.7,7,75.0,1,33.0
2020,10,00-0031408,M.Evans,TB,WR,1,13.7,19.7,13.7,19.7,6,77.0,1,29.0
2020,10,00-0034827,D.Moore,CAR,WR,1,15.6,19.6,15.6,19.6,4,96.0,1,39.0
2020,10,00-0036252,M.Pittman,IND,WR,1,12.2,19.2,12.2,19.2,7,101.0,0,57.0
2020,10,00-0035659,T.McLaurin,WAS,WR,1,12.2,19.2,12.2,19.2,7,95.0,0,36.0
2020,10,00-0033943,J.Reynolds,LA,WR,1,9.4,17.4,9.4,17.4,8,94.0,0,36.0
2020,10,00-0034960,J.Meyers,NE,WR,1,11.1,16.1,11.1,16.1,5,59.0,0,15.0
2020,10,00-0033681,K.Cole,JAX,WR,1,10.7,15.7,10.7,15.7,5,47.0,1,28.0
2020,10,00-0033921,C.Godwin,TB,WR,1,9.2,15.2,9.2,15.2,6,92.0,0,47.0
2020,10,00-0035535,D.Slayton,NYG,WR,1,9.3,14.3,9.3,14.3,5,93.0,0,24.0
2020,10,00-0032791,J.Grant,MIA,WR,1,10.3,14.3,10.3,14.3,4,43.0,1,8.0
2020,10,00-0033094,M.Hall,DET,WR,1,12.1,14.1,12.1,14.1,2,61.0,1,16.0
2020,10,00-0027793,A.Brown,TB,WR,1,6.6,13.6,6.6,13.6,7,69.0,0,38.0
2020,10,00-0034370,D.Hamilton,DEN,WR,1,9.3,13.3,9.3,13.3,4,33.0,1,1.0
2020,10,00-0031051,J.Brown,BUF,WR,1,7.2,13.2,7.2,13.2,6,72.0,0,49.0
2020,10,00-0030279,K.Allen,LAC,WR,1,9.9,12.9,9.9,12.9,3,39.0,1,33.0
2020,10,00-0036142,I.Wright,WAS,WR,1,5.9,11.9,5.9,11.9,6,59.0,0,32.0
2020,10,00-0033871,C.Davis,TEN,WR,1,6.7,11.7,6.7,11.7,5,67.0,0,17.0
2020,10,00-0032211,T.Lockett,SEA,WR,1,6.6,11.6,6.6,11.6,5,66.0,0,26.0
2020,10,00-0036407,J.Jeudy,DEN,WR,1,6.8,10.8,6.8,10.8,4,68.0,0,4.0
2020,10,00-0032385,S.Shepard,NYG,WR,1,4.7,10.7,4.7,10.7,6,47.0,0,7.0
2020,10,00-0031428,A.Robinson,CHI,WR,1,4.3,10.3,4.3,10.3,6,43.0,0,14.0
2020,10,00-0033375,T.Patrick,DEN,WR,1,6.1,10.1,6.1,10.1,4,61.0,0,16.0
2020,10,00-0033009,T.Boyd,CIN,WR,1,4.1,10.1,4.1,10.1,6,41.0,0,19.0
2020,10,00-0033908,C.Kupp,LA,WR,1,5.0,10.0,5.0,10.0,5,50.0,0,20.0
2020,10,00-0031236,B.Cooks,HOU,WR,1,3.9,9.9,3.9,9.9,6,39.0,0,31.0
2020,10,00-0034777,D.Chark,JAX,WR,1,5.6,9.6,5.6,9.6,4,56.0,0,36.0
2020,10,00-0034928,S.Sims,WAS,WR,1,4.6,9.6,4.6,9.6,5,46.0,0,18.0
2020,10,00-0034104,C.Sims,WAS,WR,1,5.4,9.4,5.4,9.4,4,54.0,0,25.0
2020,10,00-0036412,K.Hamler,DEN,WR,1,5.0,9.0,5.0,9.0,4,50.0,0,23.0
2020,10,00-0033733,G.Ward,PHI,WR,1,3.9,8.9,3.9,8.9,5,39.0,0,32.0
2020,10,00-0033127,W.Fuller,HOU,WR,1,3.8,8.8,3.8,8.8,5,38.0,0,24.0
2020,10,00-0036387,J.Reagor,PHI,WR,1,4.7,8.7,4.7,8.7,4,47.0,0,16.0
2020,10,00-0030431,R.Woods,LA,WR,1,3.6,8.6,3.6,8.6,5,33.0,0,33.0
2020,10,00-0032128,C.Conley,JAX,WR,1,4.3,8.3,4.3,8.3,4,43.0,0,14.0
2020,10,00-0029608,T.Hilton,IND,WR,1,4.0,8.0,4.0,8.0,4,40.0,0,18.0
2020,10,00-0032977,R.Higgins,CLE,WR,1,4.8,7.8,4.8,7.8,3,48.0,0,6.0
2020,10,00-0036331,D.Duvernay,BAL,WR,1,4.5,7.5,4.5,7.5,3,45.0,0,29.0
2020,10,00-0033251,Z.Pascal,IND,WR,1,3.3,7.3,3.3,7.3,4,33.0,0,31.0
2020,10,00-0028002,R.Cobb,HOU,WR,1,4.1,7.1,4.1,7.1,3,41.0,0,11.0
2020,10,00-0034775,C.Kirk,ARI,WR,1,2.7,6.7,2.7,6.7,4,27.0,0,12.0
