city,state,stadium_name,Date,Time,latitude,longitude,timezone,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
Minneapolis,MN,U.S. Bank Stadium,2022-10-30,1:00PM,44.974,-93.2581,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2022-10-30,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-10-30,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Houston,TX,NRG Stadium,2022-10-30,4:05PM,29.6847,-95.4107,America/Chicago,,,,,
Inglewood,CA,SoFi Stadium,2022-10-30,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Indianapolis,IN,Lucas Oil Stadium,2022-10-30,4:25PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Seattle,WA,Lumen Field,2022-10-30,4:25PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Orchard Park,NY,Highmark Stadium,2022-10-30,8:20PM,42.7738,-78.7868,America/New_York,,,,,
Cleveland,OH,FirstEnergy Stadium,2022-10-31,8:15PM,41.5061,-81.6995,America/New_York,,,,,
Houston,TX,NRG Stadium,2022-11-03,8:15PM,29.6847,-95.4107,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-11-06,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Detroit,MI,Ford Field,2022-11-06,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Landover,MD,FedExField,2022-11-06,1:00PM,38.9078,-76.8645,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2022-11-06,1:00PM,33.755,-84.4008,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2022-11-06,1:00PM,39.0954,-84.516,America/New_York,,,,,
Chicago,IL,Soldier Field,2022-11-06,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2022-11-06,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2022-11-06,1:00PM,30.3239,-81.6373,America/New_York,,,,,
Glendale,AZ,State Farm Stadium,2022-11-06,4:05PM,33.5275,-112.2625,America/Phoenix,,,,,
Tampa,FL,Raymond James Stadium,2022-11-06,4:25PM,27.9759,-82.5033,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2022-11-06,8:20PM,39.049,-94.4839,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2022-11-07,8:15PM,29.9509,-90.0815,America/Chicago,,,,,
Charlotte,NC,Bank of America Stadium,2022-11-10,8:15PM,35.2258,-80.8528,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2022-11-13,9:30AM,27.9759,-82.5033,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2022-11-13,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2022-11-13,1:00PM,25.958,-80.238,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2022-11-13,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-11-13,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Chicago,IL,Soldier Field,2022-11-13,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2022-11-13,1:00PM,39.049,-94.4839,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2022-11-13,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2022-11-13,4:05PM,36.0908,-115.183,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2022-11-13,4:25PM,44.5013,-88.0622,America/Chicago,,,,,
Inglewood,CA,SoFi Stadium,2022-11-13,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Santa Clara,CA,Levi's Stadium,2022-11-13,8:20PM,37.403,-121.9692,America/Los_Angeles,,,,,
Philadelphia,PA,Lincoln Financial Field,2022-11-14,8:15PM,39.9008,-75.1675,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2022-11-17,8:15PM,44.5013,-88.0622,America/Chicago,,,,,
Orchard Park,NY,Highmark Stadium,2022-11-20,1:00PM,42.7738,-78.7868,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2022-11-20,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Houston,TX,NRG Stadium,2022-11-20,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2022-11-20,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2022-11-20,1:00PM,39.2779,-76.6227,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2022-11-20,1:00PM,33.755,-84.4008,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2022-11-20,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
New Orleans,LA,Caesars Superdome,2022-11-20,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2022-11-20,4:05PM,39.7439,-105.0201,America/Denver,,,,,
Pittsburgh,PA,Acrisure Stadium,2022-11-20,4:25PM,40.4468,-80.0158,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2022-11-20,4:25PM,44.974,-93.2581,America/Chicago,,,,,
Inglewood,CA,SoFi Stadium,2022-11-20,8:20PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2022-11-21,8:15PM,33.5275,-112.2625,America/Phoenix,,,,,
Detroit,MI,Ford Field,2022-11-24,12:30PM,42.34,-83.0456,America/Detroit,,,,,
Arlington,TX,AT&T Stadium,2022-11-24,4:30PM,32.7473,-97.0945,America/Chicago,,,,,
Minneapolis,MN,U.S. Bank Stadium,2022-11-24,8:20PM,44.974,-93.2581,America/Chicago,,,,,
Nashville,TN,Nissan Stadium,2022-11-27,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2022-11-27,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2022-11-27,1:00PM,25.958,-80.238,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2022-11-27,1:00PM,30.3239,-81.6373,America/New_York,,,,,
Landover,MD,FedExField,2022-11-27,1:00PM,38.9078,-76.8645,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2022-11-27,1:00PM,35.2258,-80.8528,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2022-11-27,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Seattle,WA,Lumen Field,2022-11-27,4:05PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2022-11-27,4:05PM,33.5275,-112.2625,America/Phoenix,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2022-11-27,4:25PM,39.049,-94.4839,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2022-11-27,4:25PM,37.403,-121.9692,America/Los_Angeles,,,,,
Philadelphia,PA,Lincoln Financial Field,2022-11-27,8:20PM,39.9008,-75.1675,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2022-11-28,8:15PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Foxborough,MA,Gillette Stadium,2022-12-01,8:15PM,42.0909,-71.2643,America/New_York,,,,,
Houston,TX,NRG Stadium,2022-12-04,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
Baltimore,MD,M&T Bank Stadium,2022-12-04,1:00PM,39.2779,-76.6227,America/New_York,,,,,
Detroit,MI,Ford Field,2022-12-04,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Minneapolis,MN,U.S. Bank Stadium,2022-12-04,1:00PM,44.974,-93.2581,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-12-04,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2022-12-04,1:00PM,39.9008,-75.1675,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2022-12-04,1:00PM,33.755,-84.4008,America/New_York,,,,,
Chicago,IL,Soldier Field,2022-12-04,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2022-12-04,4:05PM,37.403,-121.9692,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2022-12-04,4:05PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Cincinnati,OH,Paycor Stadium,2022-12-04,4:25PM,39.0954,-84.516,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2022-12-04,4:25PM,36.0908,-115.183,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2022-12-04,8:20PM,32.7473,-97.0945,America/Chicago,,,,,
Tampa,FL,Raymond James Stadium,2022-12-05,8:15PM,27.9759,-82.5033,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2022-12-08,8:15PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Cincinnati,OH,Paycor Stadium,2022-12-11,1:00PM,39.0954,-84.516,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2022-12-11,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Arlington,TX,AT&T Stadium,2022-12-11,1:00PM,32.7473,-97.0945,America/Chicago,,,,,
Detroit,MI,Ford Field,2022-12-11,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Nashville,TN,Nissan Stadium,2022-12-11,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-12-11,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Pittsburgh,PA,Acrisure Stadium,2022-12-11,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2022-12-11,4:20PM,39.7439,-105.0201,America/Denver,,,,,
Seattle,WA,Lumen Field,2022-12-11,4:25PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Santa Clara,CA,Levi's Stadium,2022-12-11,4:25PM,37.403,-121.9692,America/Los_Angeles,,,,,
Inglewood,CA,SoFi Stadium,2022-12-11,8:20PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2022-12-12,8:15PM,33.5275,-112.2625,America/Phoenix,,,,,
Seattle,WA,Lumen Field,2022-12-15,8:15PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Minneapolis,MN,U.S. Bank Stadium,2022-12-17,1:00PM,44.974,-93.2581,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2022-12-17,4:30PM,41.5061,-81.6995,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2022-12-17,8:15PM,42.7738,-78.7868,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2022-12-18,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Charlotte,NC,Bank of America Stadium,2022-12-18,1:00PM,35.2258,-80.8528,America/New_York,,,,,
Chicago,IL,Soldier Field,2022-12-18,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Jacksonville,FL,TIAA Bank Field,2022-12-18,1:00PM,30.3239,-81.6373,America/New_York,,,,,
Houston,TX,NRG Stadium,2022-12-18,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-12-18,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2022-12-18,4:05PM,39.7439,-105.0201,America/Denver,,,,,
Las Vegas,NV,Allegiant Stadium,2022-12-18,4:05PM,36.0908,-115.183,America/Los_Angeles,,,,,
Tampa,FL,Raymond James Stadium,2022-12-18,4:25PM,27.9759,-82.5033,America/New_York,,,,,
Landover,MD,FedExField,2022-12-18,8:15PM,38.9078,-76.8645,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2022-12-18,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2022-12-19,8:15PM,44.5013,-88.0622,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2022-12-22,8:15PM,40.8136,-74.0744,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2022-12-24,1:00PM,39.2779,-76.6227,America/New_York,,,,,
Chicago,IL,Soldier Field,2022-12-24,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Charlotte,NC,Bank of America Stadium,2022-12-24,1:00PM,35.2258,-80.8528,America/New_York,,,,,
Foxborough,MA,Gillette Stadium,2022-12-24,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Cleveland,OH,FirstEnergy Stadium,2022-12-24,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2022-12-24,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2022-12-24,1:00PM,39.049,-94.4839,America/Chicago,,,,,
Minneapolis,MN,U.S. Bank Stadium,2022-12-24,1:00PM,44.974,-93.2581,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2022-12-24,4:05PM,37.403,-121.9692,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2022-12-24,4:25PM,32.7473,-97.0945,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2022-12-24,8:15PM,40.4468,-80.0158,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2022-12-25,1:00PM,25.958,-80.238,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2022-12-25,4:30PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2022-12-25,8:20PM,33.5275,-112.2625,America/Phoenix,,,,,
Indianapolis,IN,Lucas Oil Stadium,2022-12-26,8:15PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Nashville,TN,Nissan Stadium,2022-12-29,8:15PM,36.1665,-86.7713,America/Chicago,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-01-01,1:00PM,33.755,-84.4008,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2023-01-01,1:00PM,27.9759,-82.5033,America/New_York,,,,,
Detroit,MI,Ford Field,2023-01-01,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Landover,MD,FedExField,2023-01-01,1:00PM,38.9078,-76.8645,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2023-01-01,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-01-01,1:00PM,39.049,-94.4839,America/Chicago,,,,,
Houston,TX,NRG Stadium,2023-01-01,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
Foxborough,MA,Gillette Stadium,2023-01-01,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-01-01,1:00PM,39.9008,-75.1675,America/New_York,,,,,
Seattle,WA,Lumen Field,2023-01-01,4:05PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Las Vegas,NV,Allegiant Stadium,2023-01-01,4:05PM,36.0908,-115.183,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2023-01-01,4:25PM,44.5013,-88.0622,America/Chicago,,,,,
Inglewood,CA,SoFi Stadium,2023-01-01,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Baltimore,MD,M&T Bank Stadium,2023-01-01,8:20PM,39.2779,-76.6227,America/New_York,,,,,
Las Vegas,NV,Allegiant Stadium,2023-01-07,4:30PM,36.0908,-115.183,America/Los_Angeles,,,,,
Orchard Park,NY,Highmark Stadium,2023-01-08,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2023-01-07,8:15PM,30.3239,-81.6373,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2023-01-08,1:00PM,39.0954,-84.516,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-01-08,1:00PM,33.755,-84.4008,America/New_York,,,,,
New Orleans,LA,Caesars Superdome,2023-01-08,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2023-01-08,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Chicago,IL,Soldier Field,2023-01-08,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Indianapolis,IN,Lucas Oil Stadium,2023-01-08,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Miami Gardens,FL,Hard Rock Stadium,2023-01-08,1:00PM,25.958,-80.238,America/New_York,,,,,
Santa Clara,CA,Levi's Stadium,2023-01-08,4:25PM,37.403,-121.9692,America/Los_Angeles,,,,,
Landover,MD,FedExField,2023-01-08,4:25PM,38.9078,-76.8645,America/New_York,,,,,
Denver,CO,Empower Field at Mile High,2023-01-08,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-01-08,4:25PM,39.9008,-75.1675,America/New_York,,,,,
Seattle,WA,Lumen Field,2023-01-08,4:25PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Green Bay,WI,Lambeau Field,2023-01-08,8:20PM,44.5013,-88.0622,America/Chicago,,,,,
Santa Clara,CA,Levi's Stadium,2023-01-14,4:30PM,37.403,-121.9692,America/Los_Angeles,,,,,
Jacksonville,FL,TIAA Bank Field,2023-01-14,8:15PM,30.3239,-81.6373,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2023-01-15,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2023-01-15,4:30PM,44.974,-93.2581,America/Chicago,,,,,
Cincinnati,OH,Paycor Stadium,2023-01-15,8:15PM,39.0954,-84.516,America/New_York,,,,,
Tampa,FL,Raymond James Stadium,2023-01-16,8:15PM,27.9759,-82.5033,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-01-21,4:30PM,39.049,-94.4839,America/Chicago,,,,,
Orchard Park,NY,Highmark Stadium,2023-01-22,3:00PM,42.7738,-78.7868,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-01-21,8:15PM,39.9008,-75.1675,America/New_York,,,,,
Santa Clara,CA,Levi's Stadium,2023-01-22,6:30PM,37.403,-121.9692,America/Los_Angeles,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-01-29,3:00PM,39.9008,-75.1675,America/New_York,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-01-29,6:30PM,39.049,-94.4839,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-02-12,6:30PM,39.049,-94.4839,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-09-07,8:20PM,39.049,-94.4839,America/Chicago,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-09-10,1:00PM,33.755,-84.4008,America/New_York,,,,,
Cleveland,OH,FirstEnergy Stadium,2023-09-10,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2023-09-10,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Baltimore,MD,M&T Bank Stadium,2023-09-10,1:00PM,39.2779,-76.6227,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2023-09-10,1:00PM,44.974,-93.2581,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2023-09-10,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Pittsburgh,PA,Acrisure Stadium,2023-09-10,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Landover,MD,FedExField,2023-09-10,1:00PM,38.9078,-76.8645,America/New_York,,,,,
Chicago,IL,Soldier Field,2023-09-10,4:25PM,41.8623,-87.6167,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2023-09-10,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Inglewood,CA,SoFi Stadium,2023-09-10,4:25PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Seattle,WA,Lumen Field,2023-09-10,4:25PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Foxborough,MA,Gillette Stadium,2023-09-10,4:25PM,42.0909,-71.2643,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2023-09-10,8:20PM,40.8136,-74.0744,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2023-09-11,8:15PM,40.8136,-74.0744,America/New_York,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-09-14,8:15PM,39.9008,-75.1675,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2023-09-17,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-09-17,1:00PM,33.755,-84.4008,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2023-09-17,1:00PM,39.0954,-84.516,America/New_York,,,,,
Houston,TX,NRG Stadium,2023-09-17,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
Tampa,FL,Raymond James Stadium,2023-09-17,1:00PM,27.9759,-82.5033,America/New_York,,,,,
Jacksonville,FL,TIAA Bank Field,2023-09-17,1:00PM,30.3239,-81.6373,America/New_York,,,,,
Nashville,TN,Nissan Stadium,2023-09-17,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
Detroit,MI,Ford Field,2023-09-17,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Glendale,AZ,State Farm Stadium,2023-09-17,4:05PM,33.5275,-112.2625,America/Phoenix,,,,,
Inglewood,CA,SoFi Stadium,2023-09-17,4:05PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2023-09-17,4:25PM,32.7473,-97.0945,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2023-09-17,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Foxborough,MA,Gillette Stadium,2023-09-17,8:20PM,42.0909,-71.2643,America/New_York,,,,,
Charlotte,NC,Bank of America Stadium,2023-09-18,7:15PM,35.2258,-80.8528,America/New_York,,,,,
Pittsburgh,PA,Acrisure Stadium,2023-09-18,8:15PM,40.4468,-80.0158,America/New_York,,,,,
Santa Clara,CA,Levi's Stadium,2023-09-21,8:15PM,37.403,-121.9692,America/Los_Angeles,,,,,
Detroit,MI,Ford Field,2023-09-24,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Cleveland,OH,FirstEnergy Stadium,2023-09-24,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Landover,MD,FedExField,2023-09-24,1:00PM,38.9078,-76.8645,America/New_York,,,,,
Baltimore,MD,M&T Bank Stadium,2023-09-24,1:00PM,39.2779,-76.6227,America/New_York,,,,,
Miami Gardens,FL,Hard Rock Stadium,2023-09-24,1:00PM,25.958,-80.238,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2023-09-24,1:00PM,44.5013,-88.0622,America/Chicago,,,,,
Jacksonville,FL,TIAA Bank Field,2023-09-24,1:00PM,30.3239,-81.6373,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2023-09-24,1:00PM,40.8136,-74.0744,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2023-09-24,1:00PM,44.974,-93.2581,America/Chicago,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-09-24,4:25PM,39.049,-94.4839,America/Chicago,,,,,
Glendale,AZ,State Farm Stadium,2023-09-24,4:25PM,33.5275,-112.2625,America/Phoenix,,,,,
Las Vegas,NV,Allegiant Stadium,2023-09-24,8:20PM,36.0908,-115.183,America/Los_Angeles,,,,,
Tampa,FL,Raymond James Stadium,2023-09-25,7:15PM,27.9759,-82.5033,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2023-09-25,8:15PM,39.0954,-84.516,America/New_York,,,,,
Green Bay,WI,Lambeau Field,2023-09-28,8:15PM,44.5013,-88.0622,America/Chicago,,,,,
Jacksonville,FL,TIAA Bank Field,2023-10-01,9:30AM,30.3239,-81.6373,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2023-10-01,1:00PM,42.7738,-78.7868,America/New_York,,,,,
Seattle,WA,Lumen Field,2023-09-24,4:05PM,47.5952,-122.3316,America/Los_Angeles,,,,,
Charlotte,NC,Bank of America Stadium,2023-10-01,1:00PM,35.2258,-80.8528,America/New_York,,,,,
Chicago,IL,Soldier Field,2023-10-01,1:00PM,41.8623,-87.6167,America/Chicago,,,,,
Nashville,TN,Nissan Stadium,2023-10-01,1:00PM,36.1665,-86.7713,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2023-10-01,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Indianapolis,IN,Lucas Oil Stadium,2023-10-01,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Houston,TX,NRG Stadium,2023-10-01,1:00PM,29.6847,-95.4107,America/Chicago,,,,,
New Orleans,LA,Caesars Superdome,2023-10-01,1:00PM,29.9509,-90.0815,America/Chicago,,,,,
Philadelphia,PA,Lincoln Financial Field,2023-10-01,1:00PM,39.9008,-75.1675,America/New_York,,,,,
Inglewood,CA,SoFi Stadium,2023-10-01,4:05PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Santa Clara,CA,Levi's Stadium,2023-10-01,4:25PM,37.403,-121.9692,America/Los_Angeles,,,,,
Arlington,TX,AT&T Stadium,2023-10-01,4:25PM,32.7473,-97.0945,America/Chicago,,,,,
East Rutherford,NJ,MetLife Stadium,2023-10-01,8:20PM,40.8136,-74.0744,America/New_York,,,,,
East Rutherford,NJ,MetLife Stadium,2023-10-02,8:15PM,40.8136,-74.0744,America/New_York,,,,,
Landover,MD,FedExField,2023-10-05,8:15PM,38.9078,-76.8645,America/New_York,,,,,
Orchard Park,NY,Highmark Stadium,2023-10-08,9:30AM,42.7738,-78.7868,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-10-08,1:00PM,33.755,-84.4008,America/New_York,,,,,
Detroit,MI,Ford Field,2023-10-08,1:00PM,42.34,-83.0456,America/Detroit,,,,,
Indianapolis,IN,Lucas Oil Stadium,2023-10-08,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,,,,,
Miami Gardens,FL,Hard Rock Stadium,2023-10-08,1:00PM,25.958,-80.238,America/New_York,,,,,
Foxborough,MA,Gillette Stadium,2023-10-08,1:00PM,42.0909,-71.2643,America/New_York,,,,,
Pittsburgh,PA,Acrisure Stadium,2023-10-08,1:00PM,40.4468,-80.0158,America/New_York,,,,,
Minneapolis,MN,U.S. Bank Stadium,2023-10-08,4:25PM,44.974,-93.2581,America/Chicago,,,,,
Denver,CO,Empower Field at Mile High,2023-10-08,4:25PM,39.7439,-105.0201,America/Denver,,,,,
Inglewood,CA,SoFi Stadium,2023-10-08,4:05PM,33.9535,-118.3392,America/Los_Angeles,,,,,
Glendale,AZ,State Farm Stadium,2023-10-08,4:05PM,33.5275,-112.2625,America/Phoenix,,,,,
Santa Clara,CA,Levi's Stadium,2023-10-08,8:20PM,37.403,-121.9692,America/Los_Angeles,,,,,
Las Vegas,NV,Allegiant Stadium,2023-10-09,8:15PM,36.0908,-115.183,America/Los_Angeles,,,,,
Kansas City,MO,GEHA Field at Arrowhead Stadium,2023-10-12,8:15PM,39.049,-94.4839,America/Chicago,,,,,
Nashville,TN,Nissan Stadium,2023-10-15,9:30AM,36.1665,-86.7713,America/Chicago,,,,,
Cleveland,OH,FirstEnergy Stadium,2023-10-15,1:00PM,41.5061,-81.6995,America/New_York,,,,,
Atlanta,GA,Mercedes-Benz Stadium,2023-10-15,1:00PM,33.755,-84.4008,America/New_York,,,,,
Cincinnati,OH,Paycor Stadium,2023-10-15,1:00PM,39.0954,-84.516,America/New_York,,,,,
